concept;prefLabel;narrowMatch;broadMatch;closeMatch;altLabel
http://example.org/skos/libri_thesauri_1972;law and literature;;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q844584,https://id.loc.gov/authorities/subjects/sh85075297,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph381218;právo a literatura@cs
http://example.org/skos/libri_thesauri_1982;lectionary;;http://example.org/concepts/libri_thesauri_2062;http://www.wikidata.org/entity/Q284465,https://id.loc.gov/authorities/subjects/sh85075673,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph380392;lekcionáře@cs
http://example.org/skos/libri_thesauri_9127;libretto;;http://example.org/concepts/libri_thesauri_13378;http://www.wikidata.org/entity/Q131084,https://id.loc.gov/authorities/subjects/sh85076744,http://www.yso.fi/onto/yso/p2161,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122296;libretot@fi,libreta@cs
http://example.org/skos/libri_thesauri_7493;limerick;;http://example.org/concepts/libri_thesauri_9975;http://www.wikidata.org/entity/Q204698,https://id.loc.gov/authorities/subjects/sh85077014,http://www.yso.fi/onto/yso/p17572;limerickar@fi
http://example.org/skos/libri_thesauri_2043;literary museum;;http://example.org/concepts/libri_thesauri_12188;http://www.wikidata.org/entity/Q1865249,https://id.loc.gov/authorities/subjects/sh85077495,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122389;literární muzea@cs
http://example.org/skos/libri_thesauri_13826;literature;http://example.org/concepts/libri_thesauri_1972,http://example.org/concepts/libri_thesauri_2030,http://example.org/concepts/libri_thesauri_2540,http://example.org/concepts/libri_thesauri_1973,http://example.org/concepts/libri_thesauri_10762,http://example.org/concepts/libri_thesauri_2156,http://example.org/concepts/libri_thesauri_1978,http://example.org/concepts/libri_thesauri_2848,http://example.org/concepts/libri_thesauri_2055,http://example.org/concepts/libri_thesauri_1974,http://example.org/concepts/libri_thesauri_854,http://example.org/concepts/libri_thesauri_3368,http://example.org/concepts/libri_thesauri_3042,http://example.org/concepts/libri_thesauri_2630,http://example.org/concepts/libri_thesauri_2044,http://example.org/concepts/libri_thesauri_1975,http://example.org/concepts/libri_thesauri_3087,http://example.org/concepts/libri_thesauri_2052,http://example.org/concepts/libri_thesauri_2051,http://example.org/concepts/libri_thesauri_8458,http://example.org/concepts/libri_thesauri_2053,http://example.org/concepts/libri_thesauri_3510,http://example.org/concepts/libri_thesauri_3773,http://example.org/concepts/libri_thesauri_2056,http://example.org/concepts/libri_thesauri_1985,http://example.org/concepts/libri_thesauri_2046,http://example.org/concepts/libri_thesauri_533,http://example.org/concepts/libri_thesauri_3349,http://example.org/concepts/libri_thesauri_1976,http://example.org/concepts/libri_thesauri_945,http://example.org/concepts/libri_thesauri_6399,http://example.org/concepts/libri_thesauri_3003,http://example.org/concepts/libri_thesauri_10081,http://example.org/concepts/libri_thesauri_6262,http://example.org/concepts/libri_thesauri_1333,http://example.org/concepts/libri_thesauri_11089,http://example.org/concepts/libri_thesauri_837,http://example.org/concepts/libri_thesauri_12742,http://example.org/concepts/libri_thesauri_2027,http://example.org/concepts/libri_thesauri_1736,http://example.org/concepts/libri_thesauri_2054,http://example.org/concepts/libri_thesauri_13770,http://example.org/concepts/libri_thesauri_11428,http://example.org/concepts/libri_thesauri_7263,http://example.org/concepts/libri_thesauri_13385,http://example.org/concepts/libri_thesauri_9108,http://example.org/concepts/libri_thesauri_12090,http://example.org/concepts/libri_thesauri_2040,http://example.org/concepts/libri_thesauri_2031,http://example.org/concepts/libri_thesauri_5121,http://example.org/concepts/libri_thesauri_13604,http://example.org/concepts/libri_thesauri_6775,http://example.org/concepts/libri_thesauri_5120,http://example.org/concepts/libri_thesauri_2484,http://example.org/concepts/libri_thesauri_3949,http://example.org/concepts/libri_thesauri_5735,http://example.org/concepts/libri_thesauri_7007,http://example.org/concepts/libri_thesauri_12736,http://example.org/concepts/libri_thesauri_13915,http://example.org/concepts/libri_thesauri_12698,http://example.org/concepts/libri_thesauri_6485,http://example.org/concepts/libri_thesauri_5667,http://example.org/concepts/libri_thesauri_12454,http://example.org/concepts/libri_thesauri_9191,http://example.org/concepts/libri_thesauri_6940,http://example.org/concepts/libri_thesauri_5268,http://example.org/concepts/libri_thesauri_14634,http://example.org/concepts/libri_thesauri_6945,http://example.org/concepts/libri_thesauri_10811,http://example.org/concepts/libri_thesauri_6440,http://example.org/concepts/libri_thesauri_9048,http://example.org/concepts/libri_thesauri_10985,http://example.org/concepts/libri_thesauri_10889,http://example.org/concepts/libri_thesauri_8271,http://example.org/concepts/libri_thesauri_7433,http://example.org/concepts/libri_thesauri_9192,http://example.org/concepts/libri_thesauri_13825,http://example.org/concepts/libri_thesauri_10886,http://example.org/concepts/libri_thesauri_5257,http://example.org/concepts/libri_thesauri_4339,http://example.org/concepts/libri_thesauri_10858,http://example.org/concepts/libri_thesauri_13835,http://example.org/concepts/libri_thesauri_8365,http://example.org/concepts/libri_thesauri_8380,http://example.org/concepts/libri_thesauri_13437,http://example.org/concepts/libri_thesauri_10945,http://example.org/concepts/libri_thesauri_13692,http://example.org/concepts/libri_thesauri_10966,http://example.org/concepts/libri_thesauri_10875,http://example.org/concepts/libri_thesauri_10930,http://example.org/concepts/libri_thesauri_7513,http://example.org/concepts/libri_thesauri_5058,http://example.org/concepts/libri_thesauri_10823,http://example.org/concepts/libri_thesauri_6939,http://example.org/concepts/libri_thesauri_10959,http://example.org/concepts/libri_thesauri_10969,http://example.org/concepts/libri_thesauri_9246,http://example.org/concepts/libri_thesauri_7253,http://example.org/concepts/libri_thesauri_7660,http://example.org/concepts/libri_thesauri_7157,http://example.org/concepts/libri_thesauri_6048,http://example.org/concepts/libri_thesauri_9938,http://example.org/concepts/libri_thesauri_7774,http://example.org/concepts/libri_thesauri_6296,http://example.org/concepts/libri_thesauri_10490,http://example.org/concepts/libri_thesauri_14596,http://example.org/concepts/libri_thesauri_5037,http://example.org/concepts/libri_thesauri_10952,http://example.org/concepts/libri_thesauri_9194,http://example.org/concepts/libri_thesauri_14284,http://example.org/concepts/libri_thesauri_11707,http://example.org/concepts/libri_thesauri_4566,http://example.org/concepts/libri_thesauri_10251,http://example.org/concepts/libri_thesauri_13889,http://example.org/concepts/libri_thesauri_4584,http://example.org/concepts/libri_thesauri_3942,http://example.org/concepts/libri_thesauri_6858,http://example.org/concepts/libri_thesauri_1789,http://example.org/concepts/libri_thesauri_1919,http://example.org/concepts/libri_thesauri_642,http://example.org/concepts/libri_thesauri_3819,http://example.org/concepts/libri_thesauri_2246;http://example.org/concepts/libri_thesauri_3813;http://www.wikidata.org/entity/Q8242,https://id.loc.gov/authorities/subjects/sh85077507,http://www.yso.fi/onto/yso/p8113,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117222;kirjallisuus@fi,literatura@cs
http://example.org/skos/libri_thesauri_2048;literary society;http://example.org/concepts/libri_thesauri_9952,http://example.org/concepts/libri_thesauri_2048;http://example.org/concepts/libri_thesauri_5846,http://example.org/concepts/libri_thesauri_409,http://example.org/concepts/libri_thesauri_2048;http://www.wikidata.org/entity/Q497893,https://id.loc.gov/authorities/subjects/sh85077527,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122398,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph370248;literární společnosti@cs,literární spolky@cs
http://example.org/skos/libri_thesauri_879;comparative literature;http://example.org/concepts/libri_thesauri_2039;http://example.org/concepts/libri_thesauri_2049;http://www.wikidata.org/entity/Q834903,https://id.loc.gov/authorities/subjects/sh85077534,https:/bn-lit-skos.lab.dariah.pl/scheme/Komparatystyka,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph137146;literární komparatistika@cs,Komparatystyka@pl
http://example.org/skos/libri_thesauri_9108;experimental literature;http://example.org/concepts/libri_thesauri_1281;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826,http://example.org/concepts/libri_thesauri_11707;http://www.wikidata.org/entity/Q1384425,https://id.loc.gov/authorities/subjects/sh85077546,http://www.yso.fi/onto/yso/p21541,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph883752;kokeellinen kirjallisuus@fi,experimentální literatura@cs
http://example.org/skos/libri_thesauri_2156;medieval literature;http://example.org/concepts/libri_thesauri_2163,http://example.org/concepts/libri_thesauri_647,http://example.org/concepts/libri_thesauri_1292,http://example.org/concepts/libri_thesauri_2160;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q963619,https://id.loc.gov/authorities/subjects/sh85077548,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph126230;středověká literatura@cs
http://example.org/skos/libri_thesauri_9192;Lithuanian literature;;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q1549032,https://id.loc.gov/authorities/subjects/sh85077648,http://www.yso.fi/onto/yso/p21819,https://datos.bne.es/tema/XX549798,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122410;liettuankielinen kirjallisuus@fi,litevská literatura@cs,Literatura lituana@es
http://example.org/skos/libri_thesauri_2047;literary scholar;http://example.org/concepts/libri_thesauri_2032,http://example.org/concepts/libri_thesauri_11978,http://example.org/concepts/libri_thesauri_2038;http://example.org/concepts/libri_thesauri_4600;http://www.wikidata.org/entity/Q17167049,https://id.loc.gov/authorities/subjects/sh85077672,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122402,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph798337;literární vědci@cs,literární vědkyně@cs
http://example.org/skos/libri_thesauri_14508;roman à clef;;http://example.org/concepts/libri_thesauri_8085;http://www.wikidata.org/entity/Q512207,https://id.loc.gov/authorities/subjects/sh85077825,http://www.yso.fi/onto/yso/p9602;avainromaanit@fi
http://example.org/skos/libri_thesauri_2071;love poetry;;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025,http://example.org/concepts/libri_thesauri_3087;http://www.wikidata.org/entity/Q10296750,https://id.loc.gov/authorities/subjects/sh85078539,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph217893;milostná poezie@cs
http://example.org/skos/libri_thesauri_8219;romance novel;;http://example.org/concepts/libri_thesauri_8085;http://www.wikidata.org/entity/Q858330,https://id.loc.gov/authorities/subjects/sh85078595,http://www.yso.fi/onto/yso/p19257,http://www.yso.fi/onto/yso/p19812,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122875;rakkauskertomukset@fi,rakkausromaanit@fi,milostný román@cs
http://example.org/skos/libri_thesauri_5706;lyric poetry;http://example.org/concepts/libri_thesauri_7078,http://example.org/concepts/libri_thesauri_4031,http://example.org/concepts/libri_thesauri_7496,http://example.org/concepts/libri_thesauri_11034,http://example.org/concepts/libri_thesauri_6149,http://example.org/concepts/libri_thesauri_9872,http://example.org/concepts/libri_thesauri_11027,http://example.org/concepts/libri_thesauri_10891,http://example.org/concepts/libri_thesauri_10888,http://example.org/concepts/libri_thesauri_12823,http://example.org/concepts/libri_thesauri_5691;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2084,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025,http://example.org/concepts/libri_thesauri_11707;http://www.wikidata.org/entity/Q182357,https://id.loc.gov/authorities/subjects/sh85079180,http://www.yso.fi/onto/yso/p1365,https:/bn-lit-skos.lab.dariah.pl/scheme/Liryka,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122481;lyriikka@fi,lyrická poezie@cs,Liryka@pl
http://example.org/skos/libri_thesauri_3478;the real wonderful;;http://example.org/concepts/libri_thesauri_2042;http://www.wikidata.org/entity/Q24205155,https://id.loc.gov/authorities/subjects/sh85079627,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph218864;magický realismus (literatura)@cs
http://example.org/skos/libri_thesauri_4488;manuscript;http://example.org/concepts/libri_thesauri_2901,http://example.org/concepts/libri_thesauri_2109,http://example.org/concepts/libri_thesauri_2228,http://example.org/concepts/libri_thesauri_806,http://example.org/concepts/libri_thesauri_1772,http://example.org/concepts/libri_thesauri_2157,http://example.org/concepts/libri_thesauri_463,http://example.org/concepts/libri_thesauri_2108,http://example.org/concepts/libri_thesauri_1542,http://example.org/concepts/libri_thesauri_1466,http://example.org/concepts/libri_thesauri_2279,http://example.org/concepts/libri_thesauri_13813,http://example.org/concepts/libri_thesauri_9075,http://example.org/concepts/libri_thesauri_5726,http://example.org/concepts/libri_thesauri_9869;http://example.org/concepts/libri_thesauri_13039,http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q87167,https://id.loc.gov/authorities/subjects/sh85080672,http://www.yso.fi/onto/yso/p11009,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116084;käsikirjoitukset@fi,rukopisy@cs
http://example.org/skos/libri_thesauri_806;Church Slavonic manuscripts;;http://example.org/concepts/libri_thesauri_4488;http://www.wikidata.org/entity/Q106957643,https://id.loc.gov/authorities/subjects/sh85080702,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114281;církevněslovanské rukopisy@cs
http://example.org/skos/libri_thesauri_1466;Glagolitic manuscripts;;http://example.org/concepts/libri_thesauri_4488;http://www.wikidata.org/entity/Q110316123,https://id.loc.gov/authorities/subjects/sh85080717,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120746;hlaholské rukopisy@cs
http://example.org/skos/libri_thesauri_2450;palimpsest;;;http://www.wikidata.org/entity/Q274076,https://id.loc.gov/authorities/subjects/sh85080780,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph281881;palimpsesty@cs
http://example.org/skos/libri_thesauri_2126;martyrology;;http://example.org/concepts/libri_thesauri_2062;http://www.wikidata.org/entity/Q431193,https://id.loc.gov/authorities/subjects/sh85081667,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115231;martyrologia@cs
http://example.org/skos/libri_thesauri_6485;medical law;;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q2632182,https://id.loc.gov/authorities/subjects/sh85082964,http://www.yso.fi/onto/yso/p1530,http://www.yso.fi/onto/yso/p1533;terveysoikeus@fi,lääkintäoikeus@fi
http://example.org/skos/libri_thesauri_2190;Mexican literature;;;http://www.wikidata.org/entity/Q1050166,https://id.loc.gov/authorities/subjects/sh85084519,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122792;mexická literatura@cs
http://example.org/skos/libri_thesauri_2195;midrash;;http://example.org/concepts/libri_thesauri_553,http://example.org/concepts/libri_thesauri_822;http://www.wikidata.org/entity/Q202344,https://id.loc.gov/authorities/subjects/sh85085046,https:/bn-lit-skos.lab.dariah.pl/scheme/Midrasz,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph262579;midráše@cs,Midrasz@pl
http://example.org/skos/libri_thesauri_5084;missal;http://example.org/concepts/libri_thesauri_2923;http://example.org/concepts/libri_thesauri_2062,http://example.org/concepts/libri_thesauri_14483;http://www.wikidata.org/entity/Q833590,https://id.loc.gov/authorities/subjects/sh85086006,http://www.yso.fi/onto/yso/p12267,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115326;messukirjat@fi,misály@cs
http://example.org/skos/libri_thesauri_12232;modernism;http://example.org/concepts/libri_thesauri_2237;http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q878985,https://id.loc.gov/authorities/subjects/sh85086444,http://www.yso.fi/onto/yso/p5001,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122934;modernismi@fi,modernismus@cs
http://example.org/skos/libri_thesauri_2238;modernist literature;;http://example.org/concepts/libri_thesauri_2042;http://www.wikidata.org/entity/Q971480,https://id.loc.gov/authorities/subjects/sh85086446,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122935;modernismus (literatura)@cs
http://example.org/skos/libri_thesauri_2246;Mongolian literature;;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q3256824,https://id.loc.gov/authorities/subjects/sh85086828,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph361989;mongolská literatura@cs
http://example.org/skos/libri_thesauri_6779;screenwriting;;http://example.org/concepts/libri_thesauri_10083;http://www.wikidata.org/entity/Q3429919,https://id.loc.gov/authorities/subjects/sh85088030,http://www.yso.fi/onto/yso/p15955;käsikirjoittaminen@fi
http://example.org/skos/libri_thesauri_9869;screenplay;;http://example.org/concepts/libri_thesauri_4488;http://www.wikidata.org/entity/Q103076,https://id.loc.gov/authorities/subjects/sh85088064,http://www.yso.fi/onto/yso/p24212,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120202;elokuvakäsikirjoitukset@fi,filmové scénáře@cs
http://example.org/skos/libri_thesauri_123;Armenian mythology;;;http://www.wikidata.org/entity/Q684411,https://id.loc.gov/authorities/subjects/sh85089375,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_ormianska;Mitologia_ormianska@pl
http://example.org/skos/libri_thesauri_134;Basque mythology;;;http://www.wikidata.org/entity/Q810383,https://id.loc.gov/authorities/subjects/sh85089381,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_baskijska;Mitologia_baskijska@pl
http://example.org/skos/libri_thesauri_133;Celtic mythology;;http://example.org/concepts/libri_thesauri_1250;http://www.wikidata.org/entity/Q1106575,https://id.loc.gov/authorities/subjects/sh85089387,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_celtycka;Mitologia_celtycka@pl
http://example.org/skos/libri_thesauri_749;Chinese mythology;;;http://www.wikidata.org/entity/Q210677,https://id.loc.gov/authorities/subjects/sh85089388,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_chinska,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph128207;čínská mytologie@cs,Mitologia_chinska@pl
http://example.org/skos/libri_thesauri_7869;classical mythology;http://example.org/concepts/libri_thesauri_3084,http://example.org/concepts/libri_thesauri_1504;http://example.org/concepts/libri_thesauri_1250,http://example.org/concepts/libri_thesauri_13612;http://www.wikidata.org/entity/Q1367434,https://id.loc.gov/authorities/subjects/sh85089389,http://www.yso.fi/onto/yso/p18483,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118488;antiikin mytologia@fi,antická mytologie@cs
http://example.org/skos/libri_thesauri_1185;Egyptian mythology;;http://example.org/concepts/libri_thesauri_139;http://www.wikidata.org/entity/Q205740,https://id.loc.gov/authorities/subjects/sh85089393,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_egipska,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119782;egyptská mytologie@cs,Mitologia_egipska@pl
http://example.org/skos/libri_thesauri_1504;Greek mythology;http://example.org/concepts/libri_thesauri_3640;http://example.org/concepts/libri_thesauri_7869;http://www.wikidata.org/entity/Q34726,https://id.loc.gov/authorities/subjects/sh85089396,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_grecka,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph128258;řecká mytologie@cs,Mitologia_grecka@pl
http://example.org/skos/libri_thesauri_126;Japanese mythology;;;http://www.wikidata.org/entity/Q814158,https://id.loc.gov/authorities/subjects/sh85089404,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_japonska;Mitologia_japonska@pl
http://example.org/skos/libri_thesauri_8731;Norse mythology;http://example.org/concepts/libri_thesauri_1965,http://example.org/concepts/libri_thesauri_11527,http://example.org/concepts/libri_thesauri_8731;http://example.org/concepts/libri_thesauri_1250,http://example.org/concepts/libri_thesauri_8731,http://example.org/concepts/libri_thesauri_13612;http://www.wikidata.org/entity/Q128285,https://id.loc.gov/authorities/subjects/sh85089413,http://www.yso.fi/onto/yso/p20461,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_skandynawska,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116132;skandinaavinen mytologia@fi,severská mytologie@cs,Mitologia_skandynawska@pl
http://example.org/skos/libri_thesauri_3084;Roman mythology;;http://example.org/concepts/libri_thesauri_7869;http://www.wikidata.org/entity/Q122173,https://id.loc.gov/authorities/subjects/sh85089423,https://datos.bne.es/tema/XX528117,https:/bn-lit-skos.lab.dariah.pl/scheme/Mitologia_rzymska,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph128312;římská mytologie@cs,Mitología romana@es,Mitologia_rzymska@pl
http://example.org/skos/libri_thesauri_529;Belarusian mythology;;http://example.org/concepts/libri_thesauri_3265;http://www.wikidata.org/entity/Q17047038,https://id.loc.gov/authorities/subjects/sh85089427,https://datos.bne.es/tema/XX543642;Mitología eslava@es
http://example.org/skos/libri_thesauri_9974;narrative;http://example.org/concepts/libri_thesauri_2896,http://example.org/concepts/libri_thesauri_7674,http://example.org/concepts/libri_thesauri_12858,http://example.org/concepts/libri_thesauri_9753,http://example.org/concepts/libri_thesauri_11712,http://example.org/concepts/libri_thesauri_5224,http://example.org/concepts/libri_thesauri_5000,http://example.org/concepts/libri_thesauri_10861,http://example.org/concepts/libri_thesauri_6605,http://example.org/concepts/libri_thesauri_12219,http://example.org/concepts/libri_thesauri_14512,http://example.org/concepts/libri_thesauri_11298,http://example.org/concepts/libri_thesauri_12741,http://example.org/concepts/libri_thesauri_4409;http://example.org/concepts/libri_thesauri_2687;http://www.wikidata.org/entity/Q1318295,https://id.loc.gov/authorities/subjects/sh85089833,http://www.yso.fi/onto/yso/p24639,https:/bn-lit-skos.lab.dariah.pl/scheme/Narracja,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph124923;kertomukset@fi,příběhy@cs,Narracja@pl
http://example.org/skos/libri_thesauri_2303;narrative poetry;http://example.org/concepts/libri_thesauri_7283;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_9020,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025;http://www.wikidata.org/entity/Q474090,https://id.loc.gov/authorities/subjects/sh85089846,https:/bn-lit-skos.lab.dariah.pl/scheme/Poemat,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119971;epická poezie@cs,Poemat@pl
http://example.org/skos/libri_thesauri_4265;New Criticism;;http://example.org/concepts/libri_thesauri_2049,http://example.org/concepts/libri_thesauri_11407;http://www.wikidata.org/entity/Q742302,https://id.loc.gov/authorities/subjects/sh85091257,http://www.yso.fi/onto/yso/p1064,https:/bn-lit-skos.lab.dariah.pl/scheme/New_Criticism,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph867503;uuskritiikki@fi,nová kritika@cs,New_Criticism@pl
http://example.org/skos/libri_thesauri_7678;New Objectivity;;http://example.org/concepts/libri_thesauri_2042,http://example.org/concepts/libri_thesauri_14502,http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q160218,https://id.loc.gov/authorities/subjects/sh85091379,http://www.yso.fi/onto/yso/p18017,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph255090;uusasiallisuus@fi,nová věcnost (umění)@cs
http://example.org/skos/libri_thesauri_2044;literary nonsense;http://example.org/concepts/libri_thesauri_2360;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q936749,https://id.loc.gov/authorities/subjects/sh85092355,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph945465;nonsens (literatura)@cs
http://example.org/skos/libri_thesauri_4566;Norwegian literature;;http://example.org/concepts/libri_thesauri_3145,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q565823,https://id.loc.gov/authorities/subjects/sh85092725,http://www.yso.fi/onto/yso/p11180,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph123324;norjankielinen kirjallisuus@fi,norská literatura@cs
http://example.org/skos/libri_thesauri_5060;nursery rhyme;;http://example.org/concepts/libri_thesauri_7;http://www.wikidata.org/entity/Q1123037,https://id.loc.gov/authorities/subjects/sh85093326,http://www.yso.fi/onto/yso/p12207,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph321726;lorut@fi,říkadla@cs
http://example.org/skos/libri_thesauri_6415;occasional poetry;;http://example.org/concepts/libri_thesauri_9975;http://www.wikidata.org/entity/Q1499591,https://id.loc.gov/authorities/subjects/sh85093800,http://www.yso.fi/onto/yso/p15117;tilapäisrunot@fi
http://example.org/skos/libri_thesauri_9065;ode;;http://example.org/concepts/libri_thesauri_9975;http://www.wikidata.org/entity/Q178985,https://id.loc.gov/authorities/subjects/sh85094075,http://www.yso.fi/onto/yso/p2142,https:/bn-lit-skos.lab.dariah.pl/scheme/Oda,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph224406;oodit (runot)@fi,ódy@cs,Oda@pl
http://example.org/skos/libri_thesauri_13878;Oedipus complex;;;http://www.wikidata.org/entity/Q131246,https://id.loc.gov/authorities/subjects/sh85094129,http://www.yso.fi/onto/yso/p8227,https://datos.bne.es/tema/XX534152;oidipuskompleksi@fi,Complejo de Edipo@es
http://example.org/skos/libri_thesauri_425;Asian literature;;;http://www.wikidata.org/entity/Q149512,https://id.loc.gov/authorities/subjects/sh85095618,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph191905;asijské literatury@cs
http://example.org/skos/libri_thesauri_13869;polemical lampoon;;http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q18536349,https://id.loc.gov/authorities/subjects/sh85097292,http://www.yso.fi/onto/yso/p8210,https:/bn-lit-skos.lab.dariah.pl/scheme/Pamflet;pamfletit@fi,Pamflet@pl
http://example.org/skos/libri_thesauri_2480;parnassianism;;http://example.org/concepts/libri_thesauri_2042;http://www.wikidata.org/entity/Q335652,https://id.loc.gov/authorities/subjects/sh85098241,https:/bn-lit-skos.lab.dariah.pl/scheme/Parnasizm,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph882360;parnasismus@cs,Parnasizm@pl
http://example.org/skos/libri_thesauri_14352;parody;;http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q170539,https://id.loc.gov/authorities/subjects/sh85098254,http://www.yso.fi/onto/yso/p9240,https:/bn-lit-skos.lab.dariah.pl/scheme/Parodia,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph175738;parodia@fi,parodie@cs,Parodia@pl
http://example.org/skos/libri_thesauri_14284;Persian literature;http://example.org/concepts/libri_thesauri_2520;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q365585,https://id.loc.gov/authorities/subjects/sh85100075,http://www.yso.fi/onto/yso/p909,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph124044;persiankielinen kirjallisuus@fi,perská literatura@cs
