entity,source
Elżbieta Kupczak,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Marczak,Biblioteka Narodowa - kartoteka autorytatywna
Petr Kalina,Biblioteka Narodowa - kartoteka autorytatywna
Ankica Čakardić,Biblioteka Narodowa - kartoteka autorytatywna
Luis Alberto de Cuenca,Biblioteka Narodowa - kartoteka autorytatywna
Kateřina Březinova,Biblioteka Narodowa - kartoteka autorytatywna
Victoria Aarons,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Kurek,Biblioteka Narodowa - kartoteka autorytatywna
Attila Mátéffy,Biblioteka Narodowa - kartoteka autorytatywna
Jean Bernard Mbah,Biblioteka Narodowa - kartoteka autorytatywna
Akira Yuyama,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Kozyra,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Halik,Biblioteka Narodowa - kartoteka autorytatywna
Marlena Nikody,Biblioteka Narodowa - kartoteka autorytatywna
Lûdmila Pradìvlânna,Biblioteka Narodowa - kartoteka autorytatywna
Anna Andreevna Kirpičnikova,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Âniševskij,Biblioteka Narodowa - kartoteka autorytatywna
Réka Újlaki-Nagy,Biblioteka Narodowa - kartoteka autorytatywna
Michal Kovář,Biblioteka Narodowa - kartoteka autorytatywna
Anna Brych,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Michalak,Biblioteka Narodowa - kartoteka autorytatywna
Mariola Freza-Olczyk,Biblioteka Narodowa - kartoteka autorytatywna
Joseph Farrell,Biblioteka Narodowa - kartoteka autorytatywna
Guglielmo Doroteo,Biblioteka Narodowa - kartoteka autorytatywna
Dagmara Budzbon-Szymańska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Mączkowska,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Żak,Biblioteka Narodowa - kartoteka autorytatywna
Marta Wągrowska,Biblioteka Narodowa - kartoteka autorytatywna
Bożena Murakami,Biblioteka Narodowa - kartoteka autorytatywna
Andrej Nikolaevič Koval',Biblioteka Narodowa - kartoteka autorytatywna
Monika Pertek-Koprowska,Biblioteka Narodowa - kartoteka autorytatywna
Panagiota Sarischouli,Biblioteka Narodowa - kartoteka autorytatywna
Carla Balconi,Biblioteka Narodowa - kartoteka autorytatywna
Laura Willer,Biblioteka Narodowa - kartoteka autorytatywna
Andrea $d (1540-1580) Gratiolo,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Cybulska,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Werker,Biblioteka Narodowa - kartoteka autorytatywna
Pavlo Mikolajovič Âmčuk,Biblioteka Narodowa - kartoteka autorytatywna
Maria Chiara Scappaticcio,Biblioteka Narodowa - kartoteka autorytatywna
Sonja Dahlgren,Biblioteka Narodowa - kartoteka autorytatywna
Nathan Carlig,Biblioteka Narodowa - kartoteka autorytatywna
Thomas A. Wayment,Biblioteka Narodowa - kartoteka autorytatywna
Chiara Meccariello,Biblioteka Narodowa - kartoteka autorytatywna
Enrico Emanuele Prodi,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Thomann,Biblioteka Narodowa - kartoteka autorytatywna
Ursula Bsees,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Mianowski,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Pieczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Smiatacz,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Tokarczuk,Biblioteka Narodowa - kartoteka autorytatywna
Geoffrey Arthur Williamson,Biblioteka Narodowa - kartoteka autorytatywna
Anna Jędrzejak-Izydorska,Biblioteka Narodowa - kartoteka autorytatywna
Ingrid Nowel,Biblioteka Narodowa - kartoteka autorytatywna
Géza Béri,Biblioteka Narodowa - kartoteka autorytatywna
Guinevere L. Griest,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Niemand,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Duczmal,Biblioteka Narodowa - kartoteka autorytatywna
Anna Jędrzejewska,Biblioteka Narodowa - kartoteka autorytatywna
Valentina Leonìdìvna Kriŝuk,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Kaszczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Ralph Lützeler,Biblioteka Narodowa - kartoteka autorytatywna
Marianna Borisovna Belen'kaâ,Biblioteka Narodowa - kartoteka autorytatywna
Katja Schmidtpott,Biblioteka Narodowa - kartoteka autorytatywna
Swantje Lorenz,Biblioteka Narodowa - kartoteka autorytatywna
Regine Mathias,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Landvatter,Biblioteka Narodowa - kartoteka autorytatywna
Jan Káňa,Biblioteka Narodowa - kartoteka autorytatywna
Siobhán Donovan,Biblioteka Narodowa - kartoteka autorytatywna
Ivan Smirnov,Biblioteka Narodowa - kartoteka autorytatywna
Norman Fruman,Biblioteka Narodowa - kartoteka autorytatywna
Hagar Olsson,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Cirera,Biblioteka Narodowa - kartoteka autorytatywna
Cecilia Hansson,Biblioteka Narodowa - kartoteka autorytatywna
Björn Menden,Biblioteka Narodowa - kartoteka autorytatywna
Claes Entzenberg,Biblioteka Narodowa - kartoteka autorytatywna
Heide Philipp,Biblioteka Narodowa - kartoteka autorytatywna
Maria Latajka,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Malinowska,Biblioteka Narodowa - kartoteka autorytatywna
Hans Martin Krämer,Biblioteka Narodowa - kartoteka autorytatywna
Uwe Kerkmann,Biblioteka Narodowa - kartoteka autorytatywna
Ingela Pehrson,Biblioteka Narodowa - kartoteka autorytatywna
El-Boukhari Ben Essayouti,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Pydych,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Kozłowska,Biblioteka Narodowa - kartoteka autorytatywna
Jorma Kaimio,Biblioteka Narodowa - kartoteka autorytatywna
Željka Babić,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Berezecka,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Augustyniak,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Kelner,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Charyło,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Magrzyk,Biblioteka Narodowa - kartoteka autorytatywna
Marta Jędrysiak,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Jadwiszczak,Biblioteka Narodowa - kartoteka autorytatywna
Sergiusz Styczeń,Biblioteka Narodowa - kartoteka autorytatywna
Irene Suchy,Biblioteka Narodowa - kartoteka autorytatywna
Dorisa Costello,Biblioteka Narodowa - kartoteka autorytatywna
Anna Nowak-Sokół,Biblioteka Narodowa - kartoteka autorytatywna
Steven W. May,Biblioteka Narodowa - kartoteka autorytatywna
Karina M. Szczurek,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Ratyński,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Łogożna-Wypych,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Gozdowska,Biblioteka Narodowa - kartoteka autorytatywna
Laima Kuprienė,Biblioteka Narodowa - kartoteka autorytatywna
Irena Chlistowska,Biblioteka Narodowa - kartoteka autorytatywna
Eleonora Imbierowicz,Biblioteka Narodowa - kartoteka autorytatywna
John Miguel Costa Varela,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Kwaśniak-Gawłowska,Biblioteka Narodowa - kartoteka autorytatywna
Vol'ga Uladzìmìraŭna Praskalovìč,Biblioteka Narodowa - kartoteka autorytatywna
Bartosz Tataruch,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Łapińska,Biblioteka Narodowa - kartoteka autorytatywna
Elisa Pontini,Biblioteka Narodowa - kartoteka autorytatywna
Stephanie Baumgarten,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Maryniak,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Turek,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Kopyciński,Biblioteka Narodowa - kartoteka autorytatywna
Panduranga Vamana Kane,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Barbara Sobolewska,Biblioteka Narodowa - kartoteka autorytatywna
Cordula Ratajczak,Biblioteka Narodowa - kartoteka autorytatywna
Paolo Sebastiano Medici,Biblioteka Narodowa - kartoteka autorytatywna
Louis Sommerbrodt,Biblioteka Narodowa - kartoteka autorytatywna
Edwige Keller-Rahbé,Biblioteka Narodowa - kartoteka autorytatywna
Georg Raphel,Biblioteka Narodowa - kartoteka autorytatywna
Yoshiko Kurata Dykstra,Biblioteka Narodowa - kartoteka autorytatywna
Topi Lappalainen,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Kożuchowska,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Furyk,Biblioteka Narodowa - kartoteka autorytatywna
Liliâ Fedorovna Birr-Curkan,Biblioteka Narodowa - kartoteka autorytatywna
Gabriela Rykalová,Biblioteka Narodowa - kartoteka autorytatywna
Valentina Repetto,Biblioteka Narodowa - kartoteka autorytatywna
Maria Violeta Perez Custodio,Biblioteka Narodowa - kartoteka autorytatywna
Sarah Nuttall,Biblioteka Narodowa - kartoteka autorytatywna
Agata Mrowińska,Biblioteka Narodowa - kartoteka autorytatywna
Adolfo Muñoz,Biblioteka Narodowa - kartoteka autorytatywna
Lûdmila Ivanovna Milâeva,Biblioteka Narodowa - kartoteka autorytatywna
Jörg Paulus,Biblioteka Narodowa - kartoteka autorytatywna
Sabina Gawlik,Biblioteka Narodowa - kartoteka autorytatywna
Jutta Weber,Biblioteka Narodowa - kartoteka autorytatywna
Julio Cortés,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Skulimowska,Biblioteka Narodowa - kartoteka autorytatywna
Fabian Winter,Biblioteka Narodowa - kartoteka autorytatywna
Mark-Georg Dehrmann,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Beczkowska,Biblioteka Narodowa - kartoteka autorytatywna
F. E. Rojtenberg,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Palczyński,Biblioteka Narodowa - kartoteka autorytatywna
Zuzanna Herud,Biblioteka Narodowa - kartoteka autorytatywna
Richard Keith Barz,Biblioteka Narodowa - kartoteka autorytatywna
Johan Maurits van Boetzelaer,Biblioteka Narodowa - kartoteka autorytatywna
Jacob Ensink,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Szulim,Biblioteka Narodowa - kartoteka autorytatywna
Anton Daniel Leeman,Biblioteka Narodowa - kartoteka autorytatywna
Aiko Okamoto-MacPhail,Biblioteka Narodowa - kartoteka autorytatywna
Andrea Hübener,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Marcinkowski,Biblioteka Narodowa - kartoteka autorytatywna
Malin Hager,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Meller-Rebelska,Biblioteka Narodowa - kartoteka autorytatywna
Mikołaj Marks,Biblioteka Narodowa - kartoteka autorytatywna
Lena Silard,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Marciniak,Biblioteka Narodowa - kartoteka autorytatywna
Jasmin Geveler,Biblioteka Narodowa - kartoteka autorytatywna
Cristóbal Coret y Peris,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Oppenheim,Biblioteka Narodowa - kartoteka autorytatywna
Anika Schmeißer,Biblioteka Narodowa - kartoteka autorytatywna
Marisa Patuto,Biblioteka Narodowa - kartoteka autorytatywna
Veronika Jansen,Biblioteka Narodowa - kartoteka autorytatywna
Michał Fijałkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Maria Nabiałek,Biblioteka Narodowa - kartoteka autorytatywna
Neil Carson,Biblioteka Narodowa - kartoteka autorytatywna
Laia Arnaus Gil,Biblioteka Narodowa - kartoteka autorytatywna
Elia Marinova,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Stoler Miller,Biblioteka Narodowa - kartoteka autorytatywna
Roland Lewiński,Biblioteka Narodowa - kartoteka autorytatywna
Gordon Hall Gerould,Biblioteka Narodowa - kartoteka autorytatywna
Werner H. Preuß,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Rojewska,Biblioteka Narodowa - kartoteka autorytatywna
Robert Mileszczyk,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Kostrzewska-Adam,Biblioteka Narodowa - kartoteka autorytatywna
Howard Roiter,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Piasecki,Biblioteka Narodowa - kartoteka autorytatywna
Magda Olak,Biblioteka Narodowa - kartoteka autorytatywna
"Pet""r Plamenov",Biblioteka Narodowa - kartoteka autorytatywna
Anna Kłosowska,Biblioteka Narodowa - kartoteka autorytatywna
Hargen Thomsen,Biblioteka Narodowa - kartoteka autorytatywna
Hildegard Kernmayer,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Galewski,Biblioteka Narodowa - kartoteka autorytatywna
Dominik Rodakowski,Biblioteka Narodowa - kartoteka autorytatywna
Monika Płomińska,Biblioteka Narodowa - kartoteka autorytatywna
Oskar Handzel,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Domagała,Biblioteka Narodowa - kartoteka autorytatywna
Ewelina Miśkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Evelyne Clavier,Biblioteka Narodowa - kartoteka autorytatywna
Laure Lévêque,Biblioteka Narodowa - kartoteka autorytatywna
Gianluca Cinelli,Biblioteka Narodowa - kartoteka autorytatywna
Sebastian Ziółkowski,Biblioteka Narodowa - kartoteka autorytatywna
Frances Pownall,Biblioteka Narodowa - kartoteka autorytatywna
Michelle Simon,Biblioteka Narodowa - kartoteka autorytatywna
Vincent Berthelier,Biblioteka Narodowa - kartoteka autorytatywna
Cecile Hanania,Biblioteka Narodowa - kartoteka autorytatywna
Fatsiha Touati,Biblioteka Narodowa - kartoteka autorytatywna
Loubna Achheb,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Kuchno,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Siciński,Biblioteka Narodowa - kartoteka autorytatywna
Michał Głasek,Biblioteka Narodowa - kartoteka autorytatywna
Beata Paškevica,Biblioteka Narodowa - kartoteka autorytatywna
Saskia Metan,Biblioteka Narodowa - kartoteka autorytatywna
Dariusz Zięba,Biblioteka Narodowa - kartoteka autorytatywna
Nadìâ Francìvna Balandìna,Biblioteka Narodowa - kartoteka autorytatywna
Arnfinn Åslund,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Batkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Hong Zhang,Biblioteka Narodowa - kartoteka autorytatywna
Еkaterina Evgen'evna Evgraškina,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Baptiste Dugas-Montbel,Biblioteka Narodowa - kartoteka autorytatywna
Leonard Górski,Biblioteka Narodowa - kartoteka autorytatywna
Lars Nylander,Biblioteka Narodowa - kartoteka autorytatywna
Anna Burek,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Kohut,Biblioteka Narodowa - kartoteka autorytatywna
Mantra Mukim,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Jaworska- Gilde,Biblioteka Narodowa - kartoteka autorytatywna
Brian H. Kemball-Cook,Biblioteka Narodowa - kartoteka autorytatywna
Israel Abrahams,Biblioteka Narodowa - kartoteka autorytatywna
Sofya Aksenova,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Dydak,Biblioteka Narodowa - kartoteka autorytatywna
Livija D. Ekmečić,Biblioteka Narodowa - kartoteka autorytatywna
Debra B. Shostak,Biblioteka Narodowa - kartoteka autorytatywna
Peter Westland,Biblioteka Narodowa - kartoteka autorytatywna
Stephen Fender,Biblioteka Narodowa - kartoteka autorytatywna
Kinga Ciaś,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Diette,Biblioteka Narodowa - kartoteka autorytatywna
José Bouman,Biblioteka Narodowa - kartoteka autorytatywna
Donald W. Heiney,Biblioteka Narodowa - kartoteka autorytatywna
Yu Sun,Biblioteka Narodowa - kartoteka autorytatywna
Alena Alâksandraŭna Ìgnacûk,Biblioteka Narodowa - kartoteka autorytatywna
Pavlo Rudâkov,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Wasilewicz,Biblioteka Narodowa - kartoteka autorytatywna
Samira Rguibi,Biblioteka Narodowa - kartoteka autorytatywna
Abdelmajid Bouziane,Biblioteka Narodowa - kartoteka autorytatywna
Lisa Hopkins,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Banaszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Kur,Biblioteka Narodowa - kartoteka autorytatywna
Michaela Beck,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Piękoś,Biblioteka Narodowa - kartoteka autorytatywna
Longhai Zhang,Biblioteka Narodowa - kartoteka autorytatywna
Wei Zhang,Biblioteka Narodowa - kartoteka autorytatywna
Kenneth Palmer,Biblioteka Narodowa - kartoteka autorytatywna
Manabendu Banerjee,Biblioteka Narodowa - kartoteka autorytatywna
Dominique Viart,Biblioteka Narodowa - kartoteka autorytatywna
Yun-fang Dai,Biblioteka Narodowa - kartoteka autorytatywna
James T. Fisher,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Legouis,Biblioteka Narodowa - kartoteka autorytatywna
Sabina Lech,Biblioteka Narodowa - kartoteka autorytatywna
Claudia Marquis,Biblioteka Narodowa - kartoteka autorytatywna
André Vandegans,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Górszczak,Biblioteka Narodowa - kartoteka autorytatywna
Anna Maria Szostek,Biblioteka Narodowa - kartoteka autorytatywna
T.W. Craik,Biblioteka Narodowa - kartoteka autorytatywna
Dana Percec,Biblioteka Narodowa - kartoteka autorytatywna
Elizabeth Hardwick,Biblioteka Narodowa - kartoteka autorytatywna
Zuzana Popovičová-Sedláčková,Biblioteka Narodowa - kartoteka autorytatywna
Katarína Muziková,Biblioteka Narodowa - kartoteka autorytatywna
Spiros Macris,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Osmólska,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Olszaniec,Biblioteka Narodowa - kartoteka autorytatywna
Oana Panaite,Biblioteka Narodowa - kartoteka autorytatywna
Anqi Liu,Biblioteka Narodowa - kartoteka autorytatywna
Diana Sanz Roig,Biblioteka Narodowa - kartoteka autorytatywna
Balz Engler,Biblioteka Narodowa - kartoteka autorytatywna
Giuseppe Traina,Biblioteka Narodowa - kartoteka autorytatywna
Maosheng Hu,Biblioteka Narodowa - kartoteka autorytatywna
Zili Duan,Biblioteka Narodowa - kartoteka autorytatywna
Przemysław Znojek,Biblioteka Narodowa - kartoteka autorytatywna
Danica Milosevic,Biblioteka Narodowa - kartoteka autorytatywna
Agata Miatkowska-Gołdyn,Biblioteka Narodowa - kartoteka autorytatywna
Nela Warfołomejewa,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Białomyzy,Biblioteka Narodowa - kartoteka autorytatywna
Stephanie Mercier,Biblioteka Narodowa - kartoteka autorytatywna
Adrian Antonovič Frankovskij,Biblioteka Narodowa - kartoteka autorytatywna
Mia Słowik,Biblioteka Narodowa - kartoteka autorytatywna
Elizabeth M. Brennan,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Szpytma,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Sośnica-Czekała,Biblioteka Narodowa - kartoteka autorytatywna
Josef Kolář,Biblioteka Narodowa - kartoteka autorytatywna
Silvana Carotenuto,Biblioteka Narodowa - kartoteka autorytatywna
Stephane Hardy,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Linowski,Biblioteka Narodowa - kartoteka autorytatywna
Maria Starynska-Nagrabske,Biblioteka Narodowa - kartoteka autorytatywna
Robert Cantwell,Biblioteka Narodowa - kartoteka autorytatywna
Jacky Colliss Harvey,Biblioteka Narodowa - kartoteka autorytatywna
Dean Duda,Biblioteka Narodowa - kartoteka autorytatywna
Jasmina Vojvodić,Biblioteka Narodowa - kartoteka autorytatywna
Božidar Alajbegović,Biblioteka Narodowa - kartoteka autorytatywna
Zrinka Kovačević,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Bartkowiak,Biblioteka Narodowa - kartoteka autorytatywna
Marketa Kulhánková,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Szlachta,Biblioteka Narodowa - kartoteka autorytatywna
Tiến Quỳnh Vũ,Biblioteka Narodowa - kartoteka autorytatywna
Marinovich-Resch Sarolta,Biblioteka Narodowa - kartoteka autorytatywna
Sabine Coelsch-Foisner,Biblioteka Narodowa - kartoteka autorytatywna
Javier de Taboada,Biblioteka Narodowa - kartoteka autorytatywna
Inga Ûr'evna Matveeva,Biblioteka Narodowa - kartoteka autorytatywna
Kerubin Šegvić,Biblioteka Narodowa - kartoteka autorytatywna
Zdravko Zima,Biblioteka Narodowa - kartoteka autorytatywna
Danijela Bačić-Karković,Biblioteka Narodowa - kartoteka autorytatywna
Gracjan Fopke,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Averânova,Biblioteka Narodowa - kartoteka autorytatywna
Irina Ivanovna Murzak,Biblioteka Narodowa - kartoteka autorytatywna
V.V. Ovsânnikov,Biblioteka Narodowa - kartoteka autorytatywna
Anna Krakus,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Grabek,Biblioteka Narodowa - kartoteka autorytatywna
Todd Hagstette,Biblioteka Narodowa - kartoteka autorytatywna
Rachael Sumner,Biblioteka Narodowa - kartoteka autorytatywna
Carolyne Larrington,Biblioteka Narodowa - kartoteka autorytatywna
Natalâ Tomskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Marina Nikolaeva,Biblioteka Narodowa - kartoteka autorytatywna
Vedad Spahić,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Tomaszek,Biblioteka Narodowa - kartoteka autorytatywna
Genowefa Barbara Zblewska,Biblioteka Narodowa - kartoteka autorytatywna
Penka Trifonova Vatova,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Atanasova Antonova,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Ziemińska,Biblioteka Narodowa - kartoteka autorytatywna
Simone Di Francesco,Biblioteka Narodowa - kartoteka autorytatywna
Marina Mikolaїvna Nabok,Biblioteka Narodowa - kartoteka autorytatywna
Nancy Fernández,Biblioteka Narodowa - kartoteka autorytatywna
Züleyha Çetiner-Öktem,Biblioteka Narodowa - kartoteka autorytatywna
Ewelina Hryniewiecka-Trujnara,Biblioteka Narodowa - kartoteka autorytatywna
Monika Ehlers,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Kacianowska,Biblioteka Narodowa - kartoteka autorytatywna
Anka Stoilova,Biblioteka Narodowa - kartoteka autorytatywna
Ismail Ahmad‏ ‎ Adham,Biblioteka Narodowa - kartoteka autorytatywna
Martha Elena Munguía Zatarain,Biblioteka Narodowa - kartoteka autorytatywna
María Auxiliadora Castillo Soto,Biblioteka Narodowa - kartoteka autorytatywna
Eva Lezzi,Biblioteka Narodowa - kartoteka autorytatywna
Sandra Schramm,Biblioteka Narodowa - kartoteka autorytatywna
Ludmila Vladimirovna Velickova,Biblioteka Narodowa - kartoteka autorytatywna
Ursula Hirschfeld,Biblioteka Narodowa - kartoteka autorytatywna
Rosalba Satalino,Biblioteka Narodowa - kartoteka autorytatywna
Ilya Kaminsky,Biblioteka Narodowa - kartoteka autorytatywna
Eliza Perkowska,Biblioteka Narodowa - kartoteka autorytatywna
Agata Poważyńska,Biblioteka Narodowa - kartoteka autorytatywna
Daniela Wakonigg,Biblioteka Narodowa - kartoteka autorytatywna
Sylvie Laurent,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Chojnacka,Biblioteka Narodowa - kartoteka autorytatywna
Lilia Omelan,Biblioteka Narodowa - kartoteka autorytatywna
Juan Luis Toribio Vazquez,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Kusz,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Kryg,Biblioteka Narodowa - kartoteka autorytatywna
Arkadiusz Pietluch,Biblioteka Narodowa - kartoteka autorytatywna
N. S. Osipova,Biblioteka Narodowa - kartoteka autorytatywna
David Treuer,Biblioteka Narodowa - kartoteka autorytatywna
Ilva Skulte,Biblioteka Narodowa - kartoteka autorytatywna
Lee Edelman,Biblioteka Narodowa - kartoteka autorytatywna
Lucia Colella,Biblioteka Narodowa - kartoteka autorytatywna
Onorina Botezat,Biblioteka Narodowa - kartoteka autorytatywna
Weronika Pajor,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Roszak-Niemirska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Frask,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Tukiendorf,Biblioteka Narodowa - kartoteka autorytatywna
Mariusz Lech,Biblioteka Narodowa - kartoteka autorytatywna
Ernst Axel Knauf,Biblioteka Narodowa - kartoteka autorytatywna
Ethan Kleinberg,Biblioteka Narodowa - kartoteka autorytatywna
Halina Tylka,Biblioteka Narodowa - kartoteka autorytatywna
Mariano D'Ambrosio,Biblioteka Narodowa - kartoteka autorytatywna
Azra Charbonnier,Biblioteka Narodowa - kartoteka autorytatywna
Mariya Belonogova,Biblioteka Narodowa - kartoteka autorytatywna
Khrystyna Jordan,Biblioteka Narodowa - kartoteka autorytatywna
Galina Babak,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Żak,Biblioteka Narodowa - kartoteka autorytatywna
José Amador de los Rios,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Chyra-Szwarc,Biblioteka Narodowa - kartoteka autorytatywna
Donald Thaddeus Dietz,Biblioteka Narodowa - kartoteka autorytatywna
Martina Bick,Biblioteka Narodowa - kartoteka autorytatywna
Nathalie Leclerq,Biblioteka Narodowa - kartoteka autorytatywna
Nathalie Maillard,Biblioteka Narodowa - kartoteka autorytatywna
Carola Veit,Biblioteka Narodowa - kartoteka autorytatywna
Ana Maria Alves,Biblioteka Narodowa - kartoteka autorytatywna
Antoaneta Robova,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Pieronek-Saito,Biblioteka Narodowa - kartoteka autorytatywna
Markman Peter T.,Biblioteka Narodowa - kartoteka autorytatywna
Irmina Liczbik,Biblioteka Narodowa - kartoteka autorytatywna
Julie Michot,Biblioteka Narodowa - kartoteka autorytatywna
Beatrice Collina,Biblioteka Narodowa - kartoteka autorytatywna
Dana Radler,Biblioteka Narodowa - kartoteka autorytatywna
Francesco Bernuzzi,Biblioteka Narodowa - kartoteka autorytatywna
Ashley Rose Mehlenbacher,Biblioteka Narodowa - kartoteka autorytatywna
Iris Llop Mangas,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Kostrubies,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Babicki,Biblioteka Narodowa - kartoteka autorytatywna
Primus-Heinz Kucher,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Kopańska,Biblioteka Narodowa - kartoteka autorytatywna
Natalìâ Êržikìvska,Biblioteka Narodowa - kartoteka autorytatywna
Jean Ziegler,Biblioteka Narodowa - kartoteka autorytatywna
Ulâna Êvčuk,Biblioteka Narodowa - kartoteka autorytatywna
Philippe Willemart,Biblioteka Narodowa - kartoteka autorytatywna
Iga Figiel,Biblioteka Narodowa - kartoteka autorytatywna
Roberta H. Markman,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Kuchmister,Biblioteka Narodowa - kartoteka autorytatywna
Mateusz Chorążyczewski,Biblioteka Narodowa - kartoteka autorytatywna
Hamdi Hemaidi,Biblioteka Narodowa - kartoteka autorytatywna
Urjani Chakravarty,Biblioteka Narodowa - kartoteka autorytatywna
Olga Korżowska,Biblioteka Narodowa - kartoteka autorytatywna
Irène Kuhn,Biblioteka Narodowa - kartoteka autorytatywna
