entity,source
Ahaswer,Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Wiktor Frankenstein,Biblioteka Narodowa - kartoteka autorytatywna
Eunice,Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Garfield,Biblioteka Narodowa - kartoteka autorytatywna
Adam Fawley,Biblioteka Narodowa - kartoteka autorytatywna
Król Maciuś Pierwszy,Bohaterowie naszych książek. Leksykon | Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich
Blaze i Megamaszyny,Biblioteka Narodowa - kartoteka autorytatywna
Profesor Pyg,Biblioteka Narodowa - kartoteka autorytatywna
Kangurzyca i Maleństwo,Biblioteka Narodowa - kartoteka autorytatywna
Sam Berger,Biblioteka Narodowa - kartoteka autorytatywna
Diabolina,Biblioteka Narodowa - kartoteka autorytatywna
Wizymir,Biblioteka Narodowa - kartoteka autorytatywna
Nightwing,Biblioteka Narodowa - kartoteka autorytatywna
Buratino,Biblioteka Narodowa - kartoteka autorytatywna | Bohaterowie naszych książek. Leksykon | Słownik postaci literackich (Makowiecki)
Mila Vasquez,Biblioteka Narodowa - kartoteka autorytatywna
Peter Grant,Biblioteka Narodowa - kartoteka autorytatywna
Pies Elf,Biblioteka Narodowa - kartoteka autorytatywna
Krok,Biblioteka Narodowa - kartoteka autorytatywna
Babcia Gąska,Biblioteka Narodowa - kartoteka autorytatywna
Marta Witecka,Biblioteka Narodowa - kartoteka autorytatywna
Genowefa Brabancka,Biblioteka Narodowa - kartoteka autorytatywna
Batgirl,Biblioteka Narodowa - kartoteka autorytatywna
Irydion,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Mały Książę,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Bohaterowie naszych książek. Leksykon | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Hamlet,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | 100 bohaterów lektur | Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Kościej Nieśmiertelny,Biblioteka Narodowa - kartoteka autorytatywna
Ijon Tichy,Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich
Mary Swann,Biblioteka Narodowa - kartoteka autorytatywna
Parvana,Biblioteka Narodowa - kartoteka autorytatywna
Bohun,100 bohaterów lektur | Biblioteka Narodowa - kartoteka autorytatywna | Bohaterowie naszych książek. Leksykon
Helena Kurcewiczówna,Biblioteka Narodowa - kartoteka autorytatywna
Peter Nimble,Biblioteka Narodowa - kartoteka autorytatywna
Merlin,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Epoki literackie. Wielki leksykon literatury polskiej | Słownik postaci mitycznych w literaturze i sztuce | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Lyra Belacqua,Biblioteka Narodowa - kartoteka autorytatywna
Serenus Zeitblom,Biblioteka Narodowa - kartoteka autorytatywna
Luke Skywalker,Biblioteka Narodowa - kartoteka autorytatywna
Sithowie,Biblioteka Narodowa - kartoteka autorytatywna
Padmé Amidala,Biblioteka Narodowa - kartoteka autorytatywna
Obi-Wan Kenobi,Biblioteka Narodowa - kartoteka autorytatywna
Anna Rogozińska,Biblioteka Narodowa - kartoteka autorytatywna
Ana Martí,Biblioteka Narodowa - kartoteka autorytatywna
Han Solo,Biblioteka Narodowa - kartoteka autorytatywna
Percy Jackson,Biblioteka Narodowa - kartoteka autorytatywna
Rycerze Ren,Biblioteka Narodowa - kartoteka autorytatywna
Rey,Biblioteka Narodowa - kartoteka autorytatywna
Kylo Ren,Biblioteka Narodowa - kartoteka autorytatywna
Maria Moriewna,Biblioteka Narodowa - kartoteka autorytatywna
Thorgal,Biblioteka Narodowa - kartoteka autorytatywna
Charles Marlow,Biblioteka Narodowa - kartoteka autorytatywna
Król Gromoryk,Biblioteka Narodowa - kartoteka autorytatywna
Hoggo,Biblioteka Narodowa - kartoteka autorytatywna
Desdemona,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Tomek Orliński,Biblioteka Narodowa - kartoteka autorytatywna
Kasia Orlińska,Biblioteka Narodowa - kartoteka autorytatywna
Roy Grace,Biblioteka Narodowa - kartoteka autorytatywna
Wissper,Biblioteka Narodowa - kartoteka autorytatywna
Strażak Sam,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Nowina,Biblioteka Narodowa - kartoteka autorytatywna
Rodelinda,Biblioteka Narodowa - kartoteka autorytatywna
Święta Spasica Wisznieńska,Biblioteka Narodowa - kartoteka autorytatywna
Klarysa Dalloway,Biblioteka Narodowa - kartoteka autorytatywna
Potwór Frankensteina,Biblioteka Narodowa - kartoteka autorytatywna
Róża Żabczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Tomie Kawakami,Biblioteka Narodowa - kartoteka autorytatywna
Hellboy,Biblioteka Narodowa - kartoteka autorytatywna
Joshua Brolin,Biblioteka Narodowa - kartoteka autorytatywna
Barbarella,Biblioteka Narodowa - kartoteka autorytatywna
Bess Crawford,Biblioteka Narodowa - kartoteka autorytatywna
Syrenka Warszawska,Biblioteka Narodowa - kartoteka autorytatywna
Roza Weneda,Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich
Smerfy,Biblioteka Narodowa - kartoteka autorytatywna
Karin Adler,Biblioteka Narodowa - kartoteka autorytatywna
Olivia Rönning,Biblioteka Narodowa - kartoteka autorytatywna
Max Carrados,Biblioteka Narodowa - kartoteka autorytatywna
Guinefort,Biblioteka Narodowa - kartoteka autorytatywna
Anna Borzobohata-Krasieńska,Biblioteka Narodowa - kartoteka autorytatywna
Hawkeye,Biblioteka Narodowa - kartoteka autorytatywna
Santos Vega,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Wilczur,Biblioteka Narodowa - kartoteka autorytatywna
Pola Białohorska,Biblioteka Narodowa - kartoteka autorytatywna
Jeeves,Biblioteka Narodowa - kartoteka autorytatywna
Maggie O'Dell,Biblioteka Narodowa - kartoteka autorytatywna
Vera Stanhope,Biblioteka Narodowa - kartoteka autorytatywna
Maria Wern,Biblioteka Narodowa - kartoteka autorytatywna
Malcolm Fox,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Razumowski,Biblioteka Narodowa - kartoteka autorytatywna
Rycerka Nella,Biblioteka Narodowa - kartoteka autorytatywna
Rosa Fröhlich,Biblioteka Narodowa - kartoteka autorytatywna
Erlendur Sveinsson (postać fikcyjna),Biblioteka Narodowa - kartoteka autorytatywna
Lew Nikołajewicz Myszkin,Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich
Fin Macleod,Biblioteka Narodowa - kartoteka autorytatywna
Sally Bowles,Biblioteka Narodowa - kartoteka autorytatywna
Ms. Marvel,Biblioteka Narodowa - kartoteka autorytatywna
Belgarion,Biblioteka Narodowa - kartoteka autorytatywna
Nastazja Filipowna Baraszkowa,Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich
Detektyw Zagadka,Biblioteka Narodowa - kartoteka autorytatywna
Teodor Szacki,Biblioteka Narodowa - kartoteka autorytatywna
Dave Riley,Biblioteka Narodowa - kartoteka autorytatywna
Rus,Biblioteka Narodowa - kartoteka autorytatywna
Czech,Biblioteka Narodowa - kartoteka autorytatywna
Gabriel Allon,Biblioteka Narodowa - kartoteka autorytatywna
Jej Wysokość Zosia,Biblioteka Narodowa - kartoteka autorytatywna
Nora Helmer,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Jakub Lawendowski,Biblioteka Narodowa - kartoteka autorytatywna
Myszka Minnie,Biblioteka Narodowa - kartoteka autorytatywna
Robyn Carter,Biblioteka Narodowa - kartoteka autorytatywna
Chewbacca,Biblioteka Narodowa - kartoteka autorytatywna
Mulan Hua,Biblioteka Narodowa - kartoteka autorytatywna
Stefek Burczymucha,Biblioteka Narodowa - kartoteka autorytatywna
Lex Luthor,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Nieczuja,Biblioteka Narodowa - kartoteka autorytatywna
George F. Babbitt,Biblioteka Narodowa - kartoteka autorytatywna
Peter Zak,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Wilk,Biblioteka Narodowa - kartoteka autorytatywna
Moriarty,Biblioteka Narodowa - kartoteka autorytatywna
Profesor Astrokot,Biblioteka Narodowa - kartoteka autorytatywna
Lace Harper,Biblioteka Narodowa - kartoteka autorytatywna
Leon Brodzki,Biblioteka Narodowa - kartoteka autorytatywna
Fabian Risk,Biblioteka Narodowa - kartoteka autorytatywna
Merida Waleczna,Biblioteka Narodowa - kartoteka autorytatywna
Strażnicy Galaktyki,Biblioteka Narodowa - kartoteka autorytatywna
Walter Tell,Biblioteka Narodowa - kartoteka autorytatywna
Iron Fist,Biblioteka Narodowa - kartoteka autorytatywna
Dash i Lily,Biblioteka Narodowa - kartoteka autorytatywna
Lisbeth Salander,Biblioteka Narodowa - kartoteka autorytatywna
Lando Calrissian,Biblioteka Narodowa - kartoteka autorytatywna
Clifton,Biblioteka Narodowa - kartoteka autorytatywna
Taita,Biblioteka Narodowa - kartoteka autorytatywna
Prosiak,Biblioteka Narodowa - kartoteka autorytatywna
Popiel,Biblioteka Narodowa - kartoteka autorytatywna | Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Dagobert z Saint-Amand,Biblioteka Narodowa - kartoteka autorytatywna
Ray Dark,Biblioteka Narodowa - kartoteka autorytatywna
Rainie Conner,Biblioteka Narodowa - kartoteka autorytatywna
Pierce Quincy,Biblioteka Narodowa - kartoteka autorytatywna
Aquaman,Biblioteka Narodowa - kartoteka autorytatywna
Waldemar Michorowski,Biblioteka Narodowa - kartoteka autorytatywna
Matt Pulaski,Biblioteka Narodowa - kartoteka autorytatywna
Piękna i Bestia,Biblioteka Narodowa - kartoteka autorytatywna
Anhelli,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Sędzia Dredd,Biblioteka Narodowa - kartoteka autorytatywna
Kapitan Nemo,Biblioteka Narodowa - kartoteka autorytatywna | Bohaterowie naszych książek. Leksykon
Shane Schofield,Biblioteka Narodowa - kartoteka autorytatywna
Nico Costa,Biblioteka Narodowa - kartoteka autorytatywna
Tom Douglas,Biblioteka Narodowa - kartoteka autorytatywna
Rina Lazarus,Biblioteka Narodowa - kartoteka autorytatywna
Peter Decker,Biblioteka Narodowa - kartoteka autorytatywna
Solomon Creed,Biblioteka Narodowa - kartoteka autorytatywna
Bromba,Szkolny słownik bohaterów literackich | Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich
Jean Grey,Biblioteka Narodowa - kartoteka autorytatywna
Owen Yeates,Biblioteka Narodowa - kartoteka autorytatywna
Joe Alex,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Tyszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Albus Dumbledore,Biblioteka Narodowa - kartoteka autorytatywna
Lord Voldemort,Biblioteka Narodowa - kartoteka autorytatywna
Ron Weasley,Biblioteka Narodowa - kartoteka autorytatywna
Hermiona Granger,Biblioteka Narodowa - kartoteka autorytatywna
Seweryn Zaorski,Biblioteka Narodowa - kartoteka autorytatywna
Tommy i Tuppence,Biblioteka Narodowa - kartoteka autorytatywna
Mister Miracle,Biblioteka Narodowa - kartoteka autorytatywna
Tappi,Biblioteka Narodowa - kartoteka autorytatywna
Liga Niezwykłych Dżentelmenów,Biblioteka Narodowa - kartoteka autorytatywna
Sebastian Bergman,Biblioteka Narodowa - kartoteka autorytatywna
Lilla Weneda (postać fikcyjna),Biblioteka Narodowa - kartoteka autorytatywna
Julia Alpinula (postać fikcyjna),Biblioteka Narodowa - kartoteka autorytatywna
Mikołaj Stawrogin,Biblioteka Narodowa - kartoteka autorytatywna
Ann Kathrin Klaasen,Biblioteka Narodowa - kartoteka autorytatywna
Luigi Alfredo Ricciardi,Biblioteka Narodowa - kartoteka autorytatywna
Detektyw Blomkvist,Biblioteka Narodowa - kartoteka autorytatywna
Tommy Bergmann,Biblioteka Narodowa - kartoteka autorytatywna
Brzydkie kaczątko,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Bohaterowie naszych książek. Leksykon | Słownik postaci literackich (Makowiecki)
Pinokio,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Bohaterowie naszych książek. Leksykon | Słownik postaci literackich (Makowiecki)
Marceli Szpak,Biblioteka Narodowa - kartoteka autorytatywna
Agata Górska,Biblioteka Narodowa - kartoteka autorytatywna
Sławek Tomczyk,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Daniec,Biblioteka Narodowa - kartoteka autorytatywna
Joker,Biblioteka Narodowa - kartoteka autorytatywna
Ann Lindell,Biblioteka Narodowa - kartoteka autorytatywna
Wojownicze Żółwie Ninja,Biblioteka Narodowa - kartoteka autorytatywna
Franklin,Biblioteka Narodowa - kartoteka autorytatywna
Pan Twardowski,Biblioteka Narodowa - kartoteka autorytatywna | Bohaterowie naszych książek. Leksykon
Rzędzian,Szkolny słownik bohaterów literackich | Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pikachu,Biblioteka Narodowa - kartoteka autorytatywna
Pokémon,Biblioteka Narodowa - kartoteka autorytatywna
Franz Maurer,Biblioteka Narodowa - kartoteka autorytatywna
Edward Popielski,Biblioteka Narodowa - kartoteka autorytatywna
Jane Eyre,Biblioteka Narodowa - kartoteka autorytatywna
Rocco Schiavone,Biblioteka Narodowa - kartoteka autorytatywna
Stirlitz,Biblioteka Narodowa - kartoteka autorytatywna
Leszko,Biblioteka Narodowa - kartoteka autorytatywna
Goofy,Biblioteka Narodowa - kartoteka autorytatywna
Tupaarnaq,Biblioteka Narodowa - kartoteka autorytatywna
Matthew Cave,Biblioteka Narodowa - kartoteka autorytatywna
Obeliks,Biblioteka Narodowa - kartoteka autorytatywna
Pollyanna Whitter,Biblioteka Narodowa - kartoteka autorytatywna
Longinus Podbipięta,Biblioteka Narodowa - kartoteka autorytatywna
Promethea,Biblioteka Narodowa - kartoteka autorytatywna
Gerard Gasztowt,Biblioteka Narodowa - kartoteka autorytatywna
Spot,Biblioteka Narodowa - kartoteka autorytatywna
Erichto,Biblioteka Narodowa - kartoteka autorytatywna
Will Trent,Biblioteka Narodowa - kartoteka autorytatywna
Detektyw Pozytywka,Biblioteka Narodowa - kartoteka autorytatywna
Sir Gawain,Biblioteka Narodowa - kartoteka autorytatywna
Kostas Charitos,Biblioteka Narodowa - kartoteka autorytatywna
Ivanhoe,Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich
Pralinka,Biblioteka Narodowa - kartoteka autorytatywna
Fanny Hill,Biblioteka Narodowa - kartoteka autorytatywna
Odd Thomas,Biblioteka Narodowa - kartoteka autorytatywna
Królik Tsuki no Usagi,Biblioteka Narodowa - kartoteka autorytatywna
Don Camillo,Biblioteka Narodowa - kartoteka autorytatywna
Gereon Rath,Biblioteka Narodowa - kartoteka autorytatywna
Ebenezer Scrooge,Biblioteka Narodowa - kartoteka autorytatywna
Nicolas Le Floch,Biblioteka Narodowa - kartoteka autorytatywna
Król Ubu,Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Sancho Pansa,Szkolny słownik bohaterów literackich | Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich
Agata Brok,Biblioteka Narodowa - kartoteka autorytatywna
Komisarz Montalbano,Biblioteka Narodowa - kartoteka autorytatywna
Zojka Tuszyńska,Biblioteka Narodowa - kartoteka autorytatywna
Myszka Miki,Biblioteka Narodowa - kartoteka autorytatywna
Marlin,Biblioteka Narodowa - kartoteka autorytatywna
Nemo,Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich | Słownik bohaterów literackich
Dory,Biblioteka Narodowa - kartoteka autorytatywna
Bingo i Rolly,Biblioteka Narodowa - kartoteka autorytatywna
Edyta Orłowska,Biblioteka Narodowa - kartoteka autorytatywna
Lonesome,Biblioteka Narodowa - kartoteka autorytatywna
Travis McGee,Biblioteka Narodowa - kartoteka autorytatywna
Dexter Morgan,Biblioteka Narodowa - kartoteka autorytatywna
Greg Heffley,Biblioteka Narodowa - kartoteka autorytatywna
Lottie Lipton,Biblioteka Narodowa - kartoteka autorytatywna
Elijah Snow,Biblioteka Narodowa - kartoteka autorytatywna
Basia (postać fikcyjna),Biblioteka Narodowa - kartoteka autorytatywna
My Little Pony,Biblioteka Narodowa - kartoteka autorytatywna
Godzilla,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Soplica,Biblioteka Narodowa - kartoteka autorytatywna
Emil ze Smalandii,Biblioteka Narodowa - kartoteka autorytatywna
Sandman,Biblioteka Narodowa - kartoteka autorytatywna
Martynka,Biblioteka Narodowa - kartoteka autorytatywna | Słownik postaci literackich (Makowiecki)
Franciszek Leon Madaleyski,Biblioteka Narodowa - kartoteka autorytatywna
Arturo Bandini,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Horn,Biblioteka Narodowa - kartoteka autorytatywna
Flash,Biblioteka Narodowa - kartoteka autorytatywna
Kubuś Puchatek,1600 postaci literackich | Biblioteka Narodowa - kartoteka autorytatywna | Szkolny słownik bohaterów literackich | Bohaterowie naszych książek. Leksykon | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
John Bull,Biblioteka Narodowa - kartoteka autorytatywna
Carmen,Biblioteka Narodowa - kartoteka autorytatywna | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Adrian Mole,Biblioteka Narodowa - kartoteka autorytatywna
Karen Stone,Biblioteka Narodowa - kartoteka autorytatywna
Nikita,Biblioteka Narodowa - kartoteka autorytatywna
Eryk Deryło,Biblioteka Narodowa - kartoteka autorytatywna
Bebok,Biblioteka Narodowa - kartoteka autorytatywna
Smoky Barrett,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Hłasko,Biblioteka Narodowa - kartoteka autorytatywna
Lone Sloane,Biblioteka Narodowa - kartoteka autorytatywna
Wilgefortis,Biblioteka Narodowa - kartoteka autorytatywna
Ludwig Licht,Biblioteka Narodowa - kartoteka autorytatywna
Kurtz,Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Holger Munch,Biblioteka Narodowa - kartoteka autorytatywna
Aloysius Pendergast,Biblioteka Narodowa - kartoteka autorytatywna
Muminki,Biblioteka Narodowa - kartoteka autorytatywna | 1600 postaci literackich | Bohaterowie naszych książek. Leksykon | Słownik postaci literackich (Makowiecki)
Kapitan Ameryka,Biblioteka Narodowa - kartoteka autorytatywna
