entity,source
Tomasz Kluz,Biblioteka Narodowa - kartoteka autorytatywna
Zakaj Aharon,Biblioteka Narodowa - kartoteka autorytatywna
Marta Kaczmarek,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Dolik-Kwiecińska,Biblioteka Narodowa - kartoteka autorytatywna
Liliana Fabisińska,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Claude Lefaure,Biblioteka Narodowa - kartoteka autorytatywna
Jan-Tage Kühling,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Masalytė,Biblioteka Narodowa - kartoteka autorytatywna
Clerc Salles,Biblioteka Narodowa - kartoteka autorytatywna
Eugenia Majorkowa,Biblioteka Narodowa - kartoteka autorytatywna
Kamila Osińska,Biblioteka Narodowa - kartoteka autorytatywna
François de Belleforest,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Pawlukowa,Biblioteka Narodowa - kartoteka autorytatywna
Aaron Abramovič Grin,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Szafrańska-Poniewierska,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Ziółkowski,Biblioteka Narodowa - kartoteka autorytatywna
Mirijana Kozak,Biblioteka Narodowa - kartoteka autorytatywna
A. Žiglâvskij,Biblioteka Narodowa - kartoteka autorytatywna
Adele Milch,Biblioteka Narodowa - kartoteka autorytatywna
Ìvan Fedečko,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Jurkowicz,Biblioteka Narodowa - kartoteka autorytatywna
Heinrich von Lebzeltern,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Ulaczyk,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Arumińska,Biblioteka Narodowa - kartoteka autorytatywna
Marzena Radomska,Biblioteka Narodowa - kartoteka autorytatywna
Uljana Zamaslo,Biblioteka Narodowa - kartoteka autorytatywna
Dmitro Vìktorovič Antonûk,Biblioteka Narodowa - kartoteka autorytatywna
Vìktor Pavlovič Âručik,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Nowakowska,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Klimas-Kuchtowa,Biblioteka Narodowa - kartoteka autorytatywna
Urszula Rybak,Biblioteka Narodowa - kartoteka autorytatywna
Heinrich Johannson,Biblioteka Narodowa - kartoteka autorytatywna
Gustaw Kania,Biblioteka Narodowa - kartoteka autorytatywna
Kazimiera Manowska,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Marian Kołaczkowski,Biblioteka Narodowa - kartoteka autorytatywna
Bilhah Rubinstein,Biblioteka Narodowa - kartoteka autorytatywna
Michèle Kahn,Biblioteka Narodowa - kartoteka autorytatywna
Daniela Mazur,Biblioteka Narodowa - kartoteka autorytatywna
Stephan Macropus,Biblioteka Narodowa - kartoteka autorytatywna
Janina Górska,Biblioteka Narodowa - kartoteka autorytatywna
Marek Michowski,Biblioteka Narodowa - kartoteka autorytatywna
Hubert Juin,Biblioteka Narodowa - kartoteka autorytatywna
Emil Saudek,Biblioteka Narodowa - kartoteka autorytatywna
Maud Huntingdon,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kalińska,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Ociepa,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Sowa,Biblioteka Narodowa - kartoteka autorytatywna
Włodzimierz Kaniewski,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Hołowaty,Biblioteka Narodowa - kartoteka autorytatywna
José Paulo Paes,Biblioteka Narodowa - kartoteka autorytatywna
Maria Przymanowska,Biblioteka Narodowa - kartoteka autorytatywna
Bärbel Milchmeyer,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Stoch,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Streinu,Biblioteka Narodowa - kartoteka autorytatywna
G. Kręcicka,Biblioteka Narodowa - kartoteka autorytatywna
O. Jaromin,Biblioteka Narodowa - kartoteka autorytatywna
Marta Karel,Biblioteka Narodowa - kartoteka autorytatywna
Hjalmar Söderberg,Biblioteka Narodowa - kartoteka autorytatywna
Radosława Janowska-Lascar,Biblioteka Narodowa - kartoteka autorytatywna
Grigorij Petnikov,Biblioteka Narodowa - kartoteka autorytatywna
Eva Schleissová,Biblioteka Narodowa - kartoteka autorytatywna
Adam Maszewski,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Byczewski,Biblioteka Narodowa - kartoteka autorytatywna
Tina Pompe,Biblioteka Narodowa - kartoteka autorytatywna
Georgij Konstantinovič Sorgonin,Biblioteka Narodowa - kartoteka autorytatywna
Luba Jurgenson,Biblioteka Narodowa - kartoteka autorytatywna
Daniela Rudyk,Biblioteka Narodowa - kartoteka autorytatywna
Izabella Parowicz,Biblioteka Narodowa - kartoteka autorytatywna
Émile Daurand Forgues,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Wołyńska,Biblioteka Narodowa - kartoteka autorytatywna
Sarah Luczaj,Biblioteka Narodowa - kartoteka autorytatywna
Olgierd J. Paszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Âkov Samojlovič Drabkin,Biblioteka Narodowa - kartoteka autorytatywna
Wincenty Stroka,Biblioteka Narodowa - kartoteka autorytatywna
Stanisława Pełechata,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Miron,Biblioteka Narodowa - kartoteka autorytatywna
Karolis Vairas-Račkauskas,Biblioteka Narodowa - kartoteka autorytatywna
Serge Gloor,Biblioteka Narodowa - kartoteka autorytatywna
Kamila Niemczuk,Biblioteka Narodowa - kartoteka autorytatywna
Takao Negishi,Biblioteka Narodowa - kartoteka autorytatywna
Dorothea Prall Radin,Biblioteka Narodowa - kartoteka autorytatywna
Anna Gospodarczyk,Biblioteka Narodowa - kartoteka autorytatywna
Bartholomew Harris,Biblioteka Narodowa - kartoteka autorytatywna
Sławomir Wolski,Biblioteka Narodowa - kartoteka autorytatywna
E. G. Milevskaâ,Biblioteka Narodowa - kartoteka autorytatywna
L. V. Volgin,Biblioteka Narodowa - kartoteka autorytatywna
Zdzisław Książek-Rozenau,Biblioteka Narodowa - kartoteka autorytatywna
Helena Heroldová,Biblioteka Narodowa - kartoteka autorytatywna
Jan Aland,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Jatkowska,Biblioteka Narodowa - kartoteka autorytatywna
Monika Rozwarzewska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Chodkowska-Gyurics,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Kowalczyk,Biblioteka Narodowa - kartoteka autorytatywna
Karl Lerbs,Biblioteka Narodowa - kartoteka autorytatywna
Jonas Šimkus,Biblioteka Narodowa - kartoteka autorytatywna
Carl August Nöldechen,Biblioteka Narodowa - kartoteka autorytatywna
Isabelle Ginot,Biblioteka Narodowa - kartoteka autorytatywna
John Taylor,Biblioteka Narodowa - kartoteka autorytatywna
Leo Petri,Biblioteka Narodowa - kartoteka autorytatywna
Nijolė Klingaitė-Dasevičienė,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Kolander,Biblioteka Narodowa - kartoteka autorytatywna
Helena Malířová,Biblioteka Narodowa - kartoteka autorytatywna
Stuart Hood,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Bykowski,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Korszak,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Zaleska,Biblioteka Narodowa - kartoteka autorytatywna
Yasuyuki Nagatsuka,Biblioteka Narodowa - kartoteka autorytatywna
Péter Rubin,Biblioteka Narodowa - kartoteka autorytatywna
Lydia Zeller,Biblioteka Narodowa - kartoteka autorytatywna
Giang Nham Hàn,Biblioteka Narodowa - kartoteka autorytatywna
Theodor Haecker,Biblioteka Narodowa - kartoteka autorytatywna
Andreas Mayor,Biblioteka Narodowa - kartoteka autorytatywna
Janina Jaworska,Biblioteka Narodowa - kartoteka autorytatywna
Klaudia Bakiera,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Goźliński,Biblioteka Narodowa - kartoteka autorytatywna
Marian Kamiński,Biblioteka Narodowa - kartoteka autorytatywna
Nataliâ Mihajlovna Korenevskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Kędzierzawska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Mikulska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Ewa Hoffmann,Biblioteka Narodowa - kartoteka autorytatywna
Giacinto Hintz,Biblioteka Narodowa - kartoteka autorytatywna
Anatol Niechaj,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Gierałtowska,Biblioteka Narodowa - kartoteka autorytatywna
Lars Kleberg,Biblioteka Narodowa - kartoteka autorytatywna
Anna Matamala Ripoll,Biblioteka Narodowa - kartoteka autorytatywna
Jorge Díaz Cintas,Biblioteka Narodowa - kartoteka autorytatywna
Helena Okęcka,Biblioteka Narodowa - kartoteka autorytatywna
John Eudes Bamberger,Biblioteka Narodowa - kartoteka autorytatywna
Adam Horawski,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Dzieduszycka-Herbert,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Wąs,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Pietraszko,Biblioteka Narodowa - kartoteka autorytatywna
Rudolph ‪ Müldener,Biblioteka Narodowa - kartoteka autorytatywna
Francesca Bugliani-Knox,Biblioteka Narodowa - kartoteka autorytatywna
Ernst Karner,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Wadowska,Biblioteka Narodowa - kartoteka autorytatywna
Adam Jaromir,Biblioteka Narodowa - kartoteka autorytatywna
Ìgor' Stepanovič Zahara,Biblioteka Narodowa - kartoteka autorytatywna
Rosemarie Løgstrup,Biblioteka Narodowa - kartoteka autorytatywna
Olga Mieszkowicz,Biblioteka Narodowa - kartoteka autorytatywna
Catherine Legris,Biblioteka Narodowa - kartoteka autorytatywna
Todoś Ośmaczka,Biblioteka Narodowa - kartoteka autorytatywna
Jacques Legris,Biblioteka Narodowa - kartoteka autorytatywna
Adam Grześkowiak,Biblioteka Narodowa - kartoteka autorytatywna
Pon Ruiter,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Krzysztoforska-Weisswasser,Biblioteka Narodowa - kartoteka autorytatywna
Tamaz Č'xenkeli,Biblioteka Narodowa - kartoteka autorytatywna
Pauls Jurgens,Biblioteka Narodowa - kartoteka autorytatywna
Karl-Heinz Ott,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Sawczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Hans Theo Asbeck,Biblioteka Narodowa - kartoteka autorytatywna
A. Herstra,Biblioteka Narodowa - kartoteka autorytatywna
Mahoko Nakano,Biblioteka Narodowa - kartoteka autorytatywna
Guido Mazzoni,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Sarrazin,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Dwulat,Biblioteka Narodowa - kartoteka autorytatywna
Willibald Alexis,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Kietzman,Biblioteka Narodowa - kartoteka autorytatywna
Anton Plevka,Biblioteka Narodowa - kartoteka autorytatywna
Marco Carynnyk,Biblioteka Narodowa - kartoteka autorytatywna
Silvija Čolić,Biblioteka Narodowa - kartoteka autorytatywna
David Hinton,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Igalson-Tygielska,Biblioteka Narodowa - kartoteka autorytatywna
Isabel Diete,Biblioteka Narodowa - kartoteka autorytatywna
Pál Békés,Biblioteka Narodowa - kartoteka autorytatywna
Dieter Hornig,Biblioteka Narodowa - kartoteka autorytatywna
Maria Brzozowska,Biblioteka Narodowa - kartoteka autorytatywna
Tomáš Kafka,Biblioteka Narodowa - kartoteka autorytatywna
Michał Żmijewski,Biblioteka Narodowa - kartoteka autorytatywna
Thupten Jinpa,Biblioteka Narodowa - kartoteka autorytatywna
Eugeniusz M. Schummer-Szermentowski,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Cuber-Janik,Biblioteka Narodowa - kartoteka autorytatywna
Sylvie Luneau,Biblioteka Narodowa - kartoteka autorytatywna
Vilém Mrštík,Biblioteka Narodowa - kartoteka autorytatywna
Kito Lorenc,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Robinson,Biblioteka Narodowa - kartoteka autorytatywna
André Telles,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Kubicki,Biblioteka Narodowa - kartoteka autorytatywna
Kirill Petrovič Pleškov,Biblioteka Narodowa - kartoteka autorytatywna
Ágnes Kurcz,Biblioteka Narodowa - kartoteka autorytatywna
E. K. Besâdovskoj,Biblioteka Narodowa - kartoteka autorytatywna
Kermit Goell,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Legutko-Ołownia,Biblioteka Narodowa - kartoteka autorytatywna
Jarek Miroński,Biblioteka Narodowa - kartoteka autorytatywna
Aldona Mirońska,Biblioteka Narodowa - kartoteka autorytatywna
Eduard Harentz,Biblioteka Narodowa - kartoteka autorytatywna
Yō Nagayo,Biblioteka Narodowa - kartoteka autorytatywna
Ede Szigligeti,Biblioteka Narodowa - kartoteka autorytatywna
Sven Sellmer,Biblioteka Narodowa - kartoteka autorytatywna
Young-Moo Kim,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Zbaraszewska,Biblioteka Narodowa - kartoteka autorytatywna
Zhuo Cheng,Biblioteka Narodowa - kartoteka autorytatywna
Antoine Pluche,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Kobierska,Biblioteka Narodowa - kartoteka autorytatywna
Gustav Holting,Biblioteka Narodowa - kartoteka autorytatywna
Aleksej Aleksandrovič Štukin,Biblioteka Narodowa - kartoteka autorytatywna
L. Zieliński,Biblioteka Narodowa - kartoteka autorytatywna
Louise von Ploennies,Biblioteka Narodowa - kartoteka autorytatywna
Manfred Allié,Biblioteka Narodowa - kartoteka autorytatywna
Wiktor Luboradzki,Biblioteka Narodowa - kartoteka autorytatywna
Markiân Dombrovsk'ij,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Smoroński,Biblioteka Narodowa - kartoteka autorytatywna
René Roques,Biblioteka Narodowa - kartoteka autorytatywna
Adele Macola-Brković,Biblioteka Narodowa - kartoteka autorytatywna
Ralph Robinson,Biblioteka Narodowa - kartoteka autorytatywna
Aneta. Zębala,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Haberkant,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Jętkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Lubomír Dorůžka,Biblioteka Narodowa - kartoteka autorytatywna
Gabriel Karkutkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Janina Petecka,Biblioteka Narodowa - kartoteka autorytatywna
Catherine Seelig,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Golińska,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Ziemkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena E. Orłowska,Biblioteka Narodowa - kartoteka autorytatywna
Maria Wodzyńska-Walicka,Biblioteka Narodowa - kartoteka autorytatywna
Katarina Vukašinović,Biblioteka Narodowa - kartoteka autorytatywna
Emilia Witwicka,Biblioteka Narodowa - kartoteka autorytatywna
Nina Pięk,Biblioteka Narodowa - kartoteka autorytatywna
Adrien Gauthier,Biblioteka Narodowa - kartoteka autorytatywna
Camille Fort,Biblioteka Narodowa - kartoteka autorytatywna
Suzanne Nash,Biblioteka Narodowa - kartoteka autorytatywna
Kelly Rivière,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Abłamowicz,Biblioteka Narodowa - kartoteka autorytatywna
Leonel Vallandro,Biblioteka Narodowa - kartoteka autorytatywna
Irena Obstawska,Biblioteka Narodowa - kartoteka autorytatywna
Anthony Kerrigan,Biblioteka Narodowa - kartoteka autorytatywna
María José Díez Pérez,Biblioteka Narodowa - kartoteka autorytatywna
Magda Potok-Nycz,Biblioteka Narodowa - kartoteka autorytatywna
Jan Kanty Gajkowski,Biblioteka Narodowa - kartoteka autorytatywna
Agata Janiszewska,Biblioteka Narodowa - kartoteka autorytatywna
Agata Raczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Josef Václav Zimmermann,Biblioteka Narodowa - kartoteka autorytatywna
Robert North,Biblioteka Narodowa - kartoteka autorytatywna
Vera Maria Pereira,Biblioteka Narodowa - kartoteka autorytatywna
Barbara North,Biblioteka Narodowa - kartoteka autorytatywna
A. H. Janert,Biblioteka Narodowa - kartoteka autorytatywna
Denis Buzy,Biblioteka Narodowa - kartoteka autorytatywna
Lidia Gruse,Biblioteka Narodowa - kartoteka autorytatywna
Józef Czarnowski,Biblioteka Narodowa - kartoteka autorytatywna
A. V. Slepcov,Biblioteka Narodowa - kartoteka autorytatywna
Rosa Bailly,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Kaniowska,Biblioteka Narodowa - kartoteka autorytatywna
Richard Aczel,Biblioteka Narodowa - kartoteka autorytatywna
Bożena Wiatr-Traciak,Biblioteka Narodowa - kartoteka autorytatywna
Weronika Zwolińska,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Zalewski,Biblioteka Narodowa - kartoteka autorytatywna
S. Alterman,Biblioteka Narodowa - kartoteka autorytatywna
Avraham Yavin,Biblioteka Narodowa - kartoteka autorytatywna
Boris Naumovič Kričevskij,Biblioteka Narodowa - kartoteka autorytatywna
Vìktorìâ Oleksandrìvna Zaharževs'ka,Biblioteka Narodowa - kartoteka autorytatywna
Abel Désiré Doysié,Biblioteka Narodowa - kartoteka autorytatywna
Janina Kusztelan,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Macedoński,Biblioteka Narodowa - kartoteka autorytatywna
Pino Mariano,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Semёnovič Golodnyj,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Będkowska-Adamczyk,Biblioteka Narodowa - kartoteka autorytatywna
Ladislav Ptáček,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Małek-Andrzejowska,Biblioteka Narodowa - kartoteka autorytatywna
Maks Bienenstock,Biblioteka Narodowa - kartoteka autorytatywna
Shah Ahmed,Biblioteka Narodowa - kartoteka autorytatywna
Zdeňka Švarcová,Biblioteka Narodowa - kartoteka autorytatywna
Giuseppina Panzieri Saija,Biblioteka Narodowa - kartoteka autorytatywna
José Ángel Valente,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Byliniak,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Chocano,Biblioteka Narodowa - kartoteka autorytatywna
Sergej Anatol'evič Cion,Biblioteka Narodowa - kartoteka autorytatywna
Adam Kaszubski,Biblioteka Narodowa - kartoteka autorytatywna
Alain Rousseau,Biblioteka Narodowa - kartoteka autorytatywna
Jan Korwin Kamieński,Biblioteka Narodowa - kartoteka autorytatywna
Adam Wojtyga,Biblioteka Narodowa - kartoteka autorytatywna
Jennifer Zieliński,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Peter Krag,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Hnatiuk,Biblioteka Narodowa - kartoteka autorytatywna
Jana Vrbacká,Biblioteka Narodowa - kartoteka autorytatywna
Halina Nowaczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Oskar Brunberg,Biblioteka Narodowa - kartoteka autorytatywna
Bronisław Dobek,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Rosołowski,Biblioteka Narodowa - kartoteka autorytatywna
Alina Doliwa,Biblioteka Narodowa - kartoteka autorytatywna
Gábon Klahiczay,Biblioteka Narodowa - kartoteka autorytatywna
Marc Winter,Biblioteka Narodowa - kartoteka autorytatywna
Rudol'f Aleksandrovič Ol'ševskij,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Wykrzykowski,Biblioteka Narodowa - kartoteka autorytatywna
Cornelia Schindelin,Biblioteka Narodowa - kartoteka autorytatywna
Gerhard Müller,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Ługowski,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Ludwig Otto Röhrig,Biblioteka Narodowa - kartoteka autorytatywna
Elisabeth Markstein,Biblioteka Narodowa - kartoteka autorytatywna
Jiwone Lee,Biblioteka Narodowa - kartoteka autorytatywna
Michał Wyszkowski,Biblioteka Narodowa - kartoteka autorytatywna
Marianne Costa,Biblioteka Narodowa - kartoteka autorytatywna
Anna Micał,Biblioteka Narodowa - kartoteka autorytatywna
Urszula Burda,Biblioteka Narodowa - kartoteka autorytatywna
Włodzimierz Fełenczak,Biblioteka Narodowa - kartoteka autorytatywna
Tengiz Iremadze,Biblioteka Narodowa - kartoteka autorytatywna
Mariâ Pavlovna Bogoslovskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Leon Borowski,Biblioteka Narodowa - kartoteka autorytatywna
Noel Clark,Biblioteka Narodowa - kartoteka autorytatywna
Kurt Stern,Biblioteka Narodowa - kartoteka autorytatywna
Hana Whitton,Biblioteka Narodowa - kartoteka autorytatywna
Darja Teran,Biblioteka Narodowa - kartoteka autorytatywna
Afanasij Afanas'evič Fet,Biblioteka Narodowa - kartoteka autorytatywna
Josef Penížek,Biblioteka Narodowa - kartoteka autorytatywna
Ann Cremin,Biblioteka Narodowa - kartoteka autorytatywna
Marta Staniszewska,Biblioteka Narodowa - kartoteka autorytatywna
Max Rubinstein,Biblioteka Narodowa - kartoteka autorytatywna
