entity,source
Pogorzelskie Towarzystwo Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Pola Negri Palace,Biblioteka Narodowa - kartoteka autorytatywna
Polana Institute,Biblioteka Narodowa - kartoteka autorytatywna
Poleski Ośrodek Sztuki,Biblioteka Narodowa - kartoteka autorytatywna
Polimski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Polkowickie Centrum Animacji,Biblioteka Narodowa - kartoteka autorytatywna
Polo Museale del Palazzo della Guardia,Biblioteka Narodowa - kartoteka autorytatywna
Polska Akademia Filmowa,Biblioteka Narodowa - kartoteka autorytatywna
Polska Federacja Pueri Cantores,Biblioteka Narodowa - kartoteka autorytatywna
Polska Kompania Teatralna,Biblioteka Narodowa - kartoteka autorytatywna
Polska Opera Królewska,Biblioteka Narodowa - kartoteka autorytatywna
"Polska Organizacja Artystów Plastyków ""Kapitol""",Biblioteka Narodowa - kartoteka autorytatywna
Polska Sieć Tańca,Biblioteka Narodowa - kartoteka autorytatywna
Polski Impresariat Muzyczny,Biblioteka Narodowa - kartoteka autorytatywna
"Polski Teatr Ludowy ""Piast""",Biblioteka Narodowa - kartoteka autorytatywna
Polskie Kino Dźwiękowe,Biblioteka Narodowa - kartoteka autorytatywna
Polskie Muzeum Historyczne,Biblioteka Narodowa - kartoteka autorytatywna
Polskie Stowarzyszenie Haiku,Biblioteka Narodowa - kartoteka autorytatywna
Polskie Stowarzyszenie Muzyki Elektroakustycznej,Biblioteka Narodowa - kartoteka autorytatywna
Polsko-b''lgarsko družestvo,Biblioteka Narodowa - kartoteka autorytatywna
Polsko-Czeski Klub Artystyczny Art Studio,Biblioteka Narodowa - kartoteka autorytatywna
Polsko-Niderlandzkie Stowarzyszenie Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Polsko-Węgierskie Stowarzyszenie Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Pomorskie Muzeum Krajowe,Biblioteka Narodowa - kartoteka autorytatywna
Pontiseum,Biblioteka Narodowa - kartoteka autorytatywna
Portikus,Biblioteka Narodowa - kartoteka autorytatywna
Porträtarchiv Diepenbroick,Biblioteka Narodowa - kartoteka autorytatywna
Porzellanikon - Staatliches Museum für Porzellan,Biblioteka Narodowa - kartoteka autorytatywna
Povijesni muzej Hrvatske,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Pedagogiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa Biblioteka Publiczna w Łasku,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa i Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa i Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa i Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowa i Miejska Biblioteka Publiczna im. Konstantego Prusa,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowo-Gminne Centrum Kultury i Edukacji Muzycznej,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowy Instytut Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowy Instytut Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Powiatowy Młodzieżowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Poznańskie Centrum Dziedzictwa,Biblioteka Narodowa - kartoteka autorytatywna
Poznańskie Stowarzyszenie Pracy Twórczej,Biblioteka Narodowa - kartoteka autorytatywna
Poznańskie Towarzystwo Popularno-Literackie,Biblioteka Narodowa - kartoteka autorytatywna
"Pozorište ""Moderna garaža""",Biblioteka Narodowa - kartoteka autorytatywna
Prácheňské muzeum,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Batiku,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Bibliotekoznawstwa,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Edukacji Teatralnej,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Historii Farmacji i Medycyny,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Konserwacji Tkanin i Ubiorów,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Konserwacji Zbiorów,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Konserwacji Zbiorów Specjalnych,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Konserwacji Zbiorów Specjalnych,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Konserwatorska,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Książki Artystycznej,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Litografii,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Muzeum - Miejsce Pamięci KL Plaszow,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Obrazu w Przestrzeni,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Portretu,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Regionalna i Informatorium,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Reprografii i Digitalizacji,Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Starych Technik Drukarskich,Biblioteka Narodowa - kartoteka autorytatywna
"Pracownia Tańca i Ognia ""Transfuzja""",Biblioteka Narodowa - kartoteka autorytatywna
Pracownia Technologii i Kopii Ikony,Biblioteka Narodowa - kartoteka autorytatywna
Pracownicze Zrzeszenie Kulturalno-Artystyczne,Biblioteka Narodowa - kartoteka autorytatywna
Pracownie Kultury Tatary,Biblioteka Narodowa - kartoteka autorytatywna
Pragaleria Design,Biblioteka Narodowa - kartoteka autorytatywna
Prähistorische Staatssammlung München,Biblioteka Narodowa - kartoteka autorytatywna
Prochownia Terespol,Biblioteka Narodowa - kartoteka autorytatywna
Produzentengalerie Kunen,Biblioteka Narodowa - kartoteka autorytatywna
"Prywatne Muzeum Dawnej Broni, Osobliwości, Powozów",Biblioteka Narodowa - kartoteka autorytatywna
"Prywatne Muzeum Historyczne ""Znaki Czasu""",Biblioteka Narodowa - kartoteka autorytatywna
Prywatne Muzeum Podkarpackich Pól Bitewnych,Biblioteka Narodowa - kartoteka autorytatywna
Przemyskie Towarzystwo Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Przestrzeń dla Sztuki S²,Biblioteka Narodowa - kartoteka autorytatywna
Przypałacowa Galeria Rzeźb,Biblioteka Narodowa - kartoteka autorytatywna
Przystanek Historia Centrum Edukacyjne IPN,Biblioteka Narodowa - kartoteka autorytatywna
Przystanek Historia Centrum Edukacyjne IPN im. Henryka Sławika,Biblioteka Narodowa - kartoteka autorytatywna
Psychogaleria Chaos Faza 3,Biblioteka Narodowa - kartoteka autorytatywna
Publiczna Biblioteka Pedagogiczna,Biblioteka Narodowa - kartoteka autorytatywna
Publiekstheater,Biblioteka Narodowa - kartoteka autorytatywna
Pułtuskie Towarzystwo Społeczno-Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Pyrzycka Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Racławickie Towarzystwo Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Radnička kulturno-prosvjetna zajednica NRH,Biblioteka Narodowa - kartoteka autorytatywna
Radomskie Stowarzyszenie Twórców Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Radomskie Towarzystwo Fotograficzne,Biblioteka Narodowa - kartoteka autorytatywna
Radzyńskie Towarzystwo Muzyczne im. Karola Lipińskiego,Biblioteka Narodowa - kartoteka autorytatywna
Rare Book Department,Biblioteka Narodowa - kartoteka autorytatywna
Real Academia de la Historia,Biblioteka Narodowa - kartoteka autorytatywna
Real Art Ways,Biblioteka Narodowa - kartoteka autorytatywna
"Refleksy, Katarzyna Żebrowska",Biblioteka Narodowa - kartoteka autorytatywna
Regìonal'nij ìstoriko-kraêznavčij muzej Gucul'ŝini,Biblioteka Narodowa - kartoteka autorytatywna
Regionalen istoričeski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Regionalen istoričeski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Regionalen istoričeski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Regionalen istoričeski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Regionalen istoričeski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Regionalen istoričeski muzej,Biblioteka Narodowa - kartoteka autorytatywna
"Regionalna narodna biblioteka ""Petko Račev Slavejkov""",Biblioteka Narodowa - kartoteka autorytatywna
Regionalna Pracownia Digitalizacji,Biblioteka Narodowa - kartoteka autorytatywna
Regionalne Muzeum Cebularza,Biblioteka Narodowa - kartoteka autorytatywna
Regionalne Muzeum Parafialne,Biblioteka Narodowa - kartoteka autorytatywna
Regionalne Stowarzyszenie Twórców Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Regionalne Towarzystwo Kultury im. Juliana Macieja Goslara,Biblioteka Narodowa - kartoteka autorytatywna
Regionální muzeum,Biblioteka Narodowa - kartoteka autorytatywna
"Regionalny Park Edukacji, Kultury i Turystyki",Biblioteka Narodowa - kartoteka autorytatywna
Reichsgautheater Posen,Biblioteka Narodowa - kartoteka autorytatywna
Rejonowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Residenzschloss,Biblioteka Narodowa - kartoteka autorytatywna
Resursa Kielecka,Biblioteka Narodowa - kartoteka autorytatywna
Réunion des Musées Nationaux,Biblioteka Narodowa - kartoteka autorytatywna
Rheinisches Landesmuseum Bonn,Biblioteka Narodowa - kartoteka autorytatywna
Rhode Island School of Design,Biblioteka Narodowa - kartoteka autorytatywna
Richmond Art Center,Biblioteka Narodowa - kartoteka autorytatywna
Rīgas Jūgendstila centrs,Biblioteka Narodowa - kartoteka autorytatywna
Rijksmuseum Meermanno-Westreenianum,Biblioteka Narodowa - kartoteka autorytatywna
Rijksmuseum van oudheden,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury woj. ciechanowskiego,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury Województwa Słupskiego,Biblioteka Narodowa - kartoteka autorytatywna
Robotnicze Stowarzyszenie Twórców Kultury Ziemi Radomskiej,Biblioteka Narodowa - kartoteka autorytatywna
Rock Színház,Biblioteka Narodowa - kartoteka autorytatywna
Rodríguez Gallery,Biblioteka Narodowa - kartoteka autorytatywna
Roemer-Museum,Biblioteka Narodowa - kartoteka autorytatywna
Roggebiblioteket,Biblioteka Narodowa - kartoteka autorytatywna
Rogozińskie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
"Romski Kulturen i media centar ""Barikanipe""",Biblioteka Narodowa - kartoteka autorytatywna
Röntgen-Gedächtnisstätte,Biblioteka Narodowa - kartoteka autorytatywna
Rosenbach Museum & Library,Biblioteka Narodowa - kartoteka autorytatywna
Rossijskij fond kul'tury,Biblioteka Narodowa - kartoteka autorytatywna
Rosyjska Biblioteka Narodowa,Biblioteka Narodowa - kartoteka autorytatywna
Rosyjska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Rosyjski Kino-Teatr Klubu Oficerów,Biblioteka Narodowa - kartoteka autorytatywna
Royal Academy of Arts Library,Biblioteka Narodowa - kartoteka autorytatywna
Roztoczańskie Muzeum PRL,Biblioteka Narodowa - kartoteka autorytatywna
Rundāles pils muzejs,Biblioteka Narodowa - kartoteka autorytatywna
Runde Ecke,Biblioteka Narodowa - kartoteka autorytatywna
Russel Sage Foundation Library,Biblioteka Narodowa - kartoteka autorytatywna
Russkaâ publičnaâ biblìoteka,Biblioteka Narodowa - kartoteka autorytatywna
Rybnickie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Rzeszowski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Sächsische Landesbibliothek Dresden,Biblioteka Narodowa - kartoteka autorytatywna
Sächsischer Kunstverein,Biblioteka Narodowa - kartoteka autorytatywna
Sala Pintor Jover,Biblioteka Narodowa - kartoteka autorytatywna
Sala Tradycji Lotniczych Południowego Podlasia,Biblioteka Narodowa - kartoteka autorytatywna
Sala Tradycji Uniwersytetu Morskiego,Biblioteka Narodowa - kartoteka autorytatywna
Salon Ekranu,Biblioteka Narodowa - kartoteka autorytatywna
Salon Fotografii,Biblioteka Narodowa - kartoteka autorytatywna
Salon Fotografiki,Biblioteka Narodowa - kartoteka autorytatywna
Salon Hoffman,Biblioteka Narodowa - kartoteka autorytatywna
"Salon Poezji, Muzyki i Teatru",Biblioteka Narodowa - kartoteka autorytatywna
Salon Sztuki BWA,Biblioteka Narodowa - kartoteka autorytatywna
Salon Sztuki K. Kaniewski,Biblioteka Narodowa - kartoteka autorytatywna
Sammlung de Weryha,Biblioteka Narodowa - kartoteka autorytatywna
Sammlung Kunstakademie,Biblioteka Narodowa - kartoteka autorytatywna
"Samodzielna Sekcja Bibliografii, Bibliometrii i Sieciowych Zasobów Informacji",Biblioteka Narodowa - kartoteka autorytatywna
Samorządowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Samorządowe Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Samorządowe Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
San Antonio Museum of Art,Biblioteka Narodowa - kartoteka autorytatywna
San Francisco Museum of Modern Art,Biblioteka Narodowa - kartoteka autorytatywna
Sandomierskie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Sankt-Peterburgskij muzej teatral'nogo i muzykal'nogo iskusstva,Biblioteka Narodowa - kartoteka autorytatywna
Sanktuarium Księgi,Biblioteka Narodowa - kartoteka autorytatywna
Sarajevski ratni teatar SARTR,Biblioteka Narodowa - kartoteka autorytatywna
Scena Impresaryjna,Biblioteka Narodowa - kartoteka autorytatywna
Schauspiel Hannover,Biblioteka Narodowa - kartoteka autorytatywna
Schüler-Bibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Schüler-Bibliothek,Biblioteka Narodowa - kartoteka autorytatywna
"Schweizerische Bibliothek für Blinde, Seh- und Lesebehinderte",Biblioteka Narodowa - kartoteka autorytatywna
Schwules Museum,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Figurek Historycznych Stowarzyszenia Miłośników Dawnej Broni i Barwy,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Grafiki Artystycznej Okręgu Łódzkiego,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Literacka,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Promocji,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Rękopisów,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Rękopisów,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Starodruków,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Tkaniny Artystycznej,Biblioteka Narodowa - kartoteka autorytatywna
Sekcja Tkaniny Okręgu Warszawskiego,Biblioteka Narodowa - kartoteka autorytatywna
Selfie Station,Biblioteka Narodowa - kartoteka autorytatywna
Semperoper,Biblioteka Narodowa - kartoteka autorytatywna
Senate House Library,Biblioteka Narodowa - kartoteka autorytatywna
Sergievo-Posadskij gosudarstvennyj istoriko-hudožestvennyj muzej-zapovednik,Biblioteka Narodowa - kartoteka autorytatywna
Sfera Harmonii - Fundacja Inicjatyw Artystycznych,Biblioteka Narodowa - kartoteka autorytatywna
Shanghai Art Collection Museum,Biblioteka Narodowa - kartoteka autorytatywna
Sheffield City Libraries,Biblioteka Narodowa - kartoteka autorytatywna
Shimane Kenritsu Bijutsukan,Biblioteka Narodowa - kartoteka autorytatywna
Shizuokashi Bijutsukan,Biblioteka Narodowa - kartoteka autorytatywna
Shoqëria Bashkimi,Biblioteka Narodowa - kartoteka autorytatywna
Shura-yi Gustarish-i Zaban va Adabiyat-i Farsi dar Amrika-yi Shumali‪,Biblioteka Narodowa - kartoteka autorytatywna
Sieć Kin Studyjnych i Lokalnych,Biblioteka Narodowa - kartoteka autorytatywna
"Siedleckie Stowarzyszenie Literackie ""Witraż""",Biblioteka Narodowa - kartoteka autorytatywna
"Sierakowski Ośrodek Kultury ""Hutnik""",Biblioteka Narodowa - kartoteka autorytatywna
Sifang Art Museum,Biblioteka Narodowa - kartoteka autorytatywna
Signet Library,Biblioteka Narodowa - kartoteka autorytatywna
Signum Foundation Gallery,Biblioteka Narodowa - kartoteka autorytatywna
SITTart Galerie,Biblioteka Narodowa - kartoteka autorytatywna
"Skansen ""Wioska Gotów""",Biblioteka Narodowa - kartoteka autorytatywna
Skansen w Sidzinie - Muzeum Kultury Ludowej,Biblioteka Narodowa - kartoteka autorytatywna
Skarbczyk- Muzeum Zamków Królewskich,Biblioteka Narodowa - kartoteka autorytatywna
Slovácké muzeum,Biblioteka Narodowa - kartoteka autorytatywna
Slovenski etnografski muzej,Biblioteka Narodowa - kartoteka autorytatywna
Slovenský dom,Biblioteka Narodowa - kartoteka autorytatywna
Słowacka Galeria Narodowa,Biblioteka Narodowa - kartoteka autorytatywna
Słowackie Muzeum Ochrony Przyrody i Speleologii,Biblioteka Narodowa - kartoteka autorytatywna
Słupskie Towarzystwo Kultury Teatralnej - Teatr Rondo,Biblioteka Narodowa - kartoteka autorytatywna
Societe Anonyme,Biblioteka Narodowa - kartoteka autorytatywna
Société canadienne du livre,Biblioteka Narodowa - kartoteka autorytatywna
Société des bibliophiles contemporains,Biblioteka Narodowa - kartoteka autorytatywna
Sokołowskie Towarzystwo Społeczno-Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Solar do Rosário,Biblioteka Narodowa - kartoteka autorytatywna
Solniki 44 - Siedlisko Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Sølvberget Stavanger bibliotek og kulturhus,Biblioteka Narodowa - kartoteka autorytatywna
Somogyi Károly Városi és Megyei Könyvtár,Biblioteka Narodowa - kartoteka autorytatywna
Sopocki Teatr Muzyczny Baabus Musicalis,Biblioteka Narodowa - kartoteka autorytatywna
Southampton Art Gallery,Biblioteka Narodowa - kartoteka autorytatywna
Space Gallery,Biblioteka Narodowa - kartoteka autorytatywna
Spichlerz,Biblioteka Narodowa - kartoteka autorytatywna
Spichlerz,Biblioteka Narodowa - kartoteka autorytatywna
Spichlerz Błękitny Baranek,Biblioteka Narodowa - kartoteka autorytatywna
Spichrze nad Brdą,Biblioteka Narodowa - kartoteka autorytatywna
Spinning Globe,Biblioteka Narodowa - kartoteka autorytatywna
Společenský dům Jilm,Biblioteka Narodowa - kartoteka autorytatywna
Společnost Fryderyka Chopina,Biblioteka Narodowa - kartoteka autorytatywna
Społeczne Archiwum Dolnego Mokotowa,Biblioteka Narodowa - kartoteka autorytatywna
Społeczne Liceum Ogólnokształcące,Biblioteka Narodowa - kartoteka autorytatywna
Społeczne Muzeum Energetyki im. Alfonsa Hoffmanna,Biblioteka Narodowa - kartoteka autorytatywna
Spomen-muzej Ive Andrića,Biblioteka Narodowa - kartoteka autorytatywna
Spółdzielczy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Spółdzielnia Artystyczna,Biblioteka Narodowa - kartoteka autorytatywna
"Spółdzielnia Pracy Artystów Plastyków ""Wzór""",Biblioteka Narodowa - kartoteka autorytatywna
Spółdzielnia Pracy Artystów Wileńskich,Biblioteka Narodowa - kartoteka autorytatywna
"Spółdzielnia Pracy Rękodzieła Ludowego i Artystycznego ""Kurpianka""",Biblioteka Narodowa - kartoteka autorytatywna
Spółdzielnia Pracy Rękodzieła Ludowego i Artystycznego,Biblioteka Narodowa - kartoteka autorytatywna
"Spółdzielnia Rękodzieła Ludowego i Artystycznego ""Tkanina""",Biblioteka Narodowa - kartoteka autorytatywna
"Spółdzielnia Socjalna Artystów Białostockich ""Artejon""",Biblioteka Narodowa - kartoteka autorytatywna
"Srpsko kulturno drustvo ""Zora""",Biblioteka Narodowa - kartoteka autorytatywna
St Catharine's College Library,Biblioteka Narodowa - kartoteka autorytatywna
St John's College Library,Biblioteka Narodowa - kartoteka autorytatywna
Staatliche Bibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Staatliches Museum für Archäologie Chemnitz,Biblioteka Narodowa - kartoteka autorytatywna
Staatliches Museum für Naturkunde,Biblioteka Narodowa - kartoteka autorytatywna
Staatliches Museum fur Naturkunde und Vorgeschichte Oldenburg,Biblioteka Narodowa - kartoteka autorytatywna
Stacja Badawcza Outsider Art,Biblioteka Narodowa - kartoteka autorytatywna
Stacja Biblioteka,Biblioteka Narodowa - kartoteka autorytatywna
Stacja Muzeum,Biblioteka Narodowa - kartoteka autorytatywna
Stacja Oceny Nasion,Biblioteka Narodowa - kartoteka autorytatywna
Stadt- und Industriemuseum,Biblioteka Narodowa - kartoteka autorytatywna
Stadt- und Münstermuseum,Biblioteka Narodowa - kartoteka autorytatywna
Stadt- und Regionalmuseum,Biblioteka Narodowa - kartoteka autorytatywna
Stadt- und Universitätsbibliothek Frankfurt am Main,Biblioteka Narodowa - kartoteka autorytatywna
Stadt-Theater,Biblioteka Narodowa - kartoteka autorytatywna
Stadtarchiv und Stadtbibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Stadtbibliothek Danzig,Biblioteka Narodowa - kartoteka autorytatywna
Stadtbibliothek Essen,Biblioteka Narodowa - kartoteka autorytatywna
Stadtbücherei .,Biblioteka Narodowa - kartoteka autorytatywna
"Städtische Galerie ""Leerer Beutel""",Biblioteka Narodowa - kartoteka autorytatywna
Städtische Galerie,Biblioteka Narodowa - kartoteka autorytatywna
Städtische Galerie Nordhorn,Biblioteka Narodowa - kartoteka autorytatywna
Städtische Volksbüchereien,Biblioteka Narodowa - kartoteka autorytatywna
Städtische Wessenberg-Gemäldegalerie,Biblioteka Narodowa - kartoteka autorytatywna
Städtisches Museum Braunschweig,Biblioteka Narodowa - kartoteka autorytatywna
Städtisches Museum Leverkusen Schloß Morsbroich,Biblioteka Narodowa - kartoteka autorytatywna
Städtisches Reiss-Museum,Biblioteka Narodowa - kartoteka autorytatywna
Stadtmuseum,Biblioteka Narodowa - kartoteka autorytatywna
Stadttheater Danzig,Biblioteka Narodowa - kartoteka autorytatywna
Stadttheater Landsberg,Biblioteka Narodowa - kartoteka autorytatywna
Stajnia Metamorficzna,Biblioteka Narodowa - kartoteka autorytatywna
Stara Pinakoteka,Biblioteka Narodowa - kartoteka autorytatywna
Starachowickie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Stary Ratusz,Biblioteka Narodowa - kartoteka autorytatywna
State Library Victoria,Biblioteka Narodowa - kartoteka autorytatywna
Statens etnografiska museum,Biblioteka Narodowa - kartoteka autorytatywna
Státní hrad Buchlov,Biblioteka Narodowa - kartoteka autorytatywna
Stavanger maritime museum,Biblioteka Narodowa - kartoteka autorytatywna
Stedelijk Museum voor Actuele Kunst,Biblioteka Narodowa - kartoteka autorytatywna
Steinberg Museum of Art,Biblioteka Narodowa - kartoteka autorytatywna
Stella Polaris,Biblioteka Narodowa - kartoteka autorytatywna
Stiftsbibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Stiftsbibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Stiftsbibliothek Einsiedeln,Biblioteka Narodowa - kartoteka autorytatywna
Stiftsbibliothek Reichersberg,Biblioteka Narodowa - kartoteka autorytatywna
Stiftung Furst-Puckler-Museum Park und Schloss Branitz,Biblioteka Narodowa - kartoteka autorytatywna
Stiftung Historische Museen Hamburg,Biblioteka Narodowa - kartoteka autorytatywna
Stołeczne Muzeum Chin,Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie ""Kina Polskie""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie ""Miasteczko""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie ""Otwieracz""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie ""Perła Pękowic""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie ""Zakon Obroża Psa Gończego""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Animatorów Kultury ""Kolejarz""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Artystów ""Bliski Wschód""",Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Artystów Pienińskich,Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Artystów Wielkopolskich ""Plastyka""",Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Artystyczne Otwarta Pracownia,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Artystyczne Porta Musicae,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Artystyczne Zespołu Aplauz,Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Artystyczne""Cantores Varmienses""",Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Budowy Pomnika-Ławeczki Czesława Freudenreicha,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Discantus,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Evviva l'arte,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Foto Humanum,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Kin Studyjnych,Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Klub Plastyka Amatora ""Sąsiedzi""",Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Koloroffon,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Kulturalne Sahaja Yoga,Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Kultury Ziemi Raciborskiej ""Źródło""",Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Leśniczówka Pranie,Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Literackie ""Scriptus""",Biblioteka Narodowa - kartoteka autorytatywna
"Stowarzyszenie Litwinów ""Pagalba""",Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Marynistów Polskich,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Miłośników Kultury Ludowej,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Mistrzowie Sztuki,Biblioteka Narodowa - kartoteka autorytatywna
Stowarzyszenie Muzeów na Wolnym Powietrzu w Polsce,Biblioteka Narodowa - kartoteka autorytatywna
