entity,source
Pierre Lalemant,Biblioteka Narodowa - kartoteka autorytatywna
Sylvère Monod,Biblioteka Narodowa - kartoteka autorytatywna
Boleslovas Mačionis,Biblioteka Narodowa - kartoteka autorytatywna
Tatiana de Rosnay,Biblioteka Narodowa - kartoteka autorytatywna
Céline Curiol,Biblioteka Narodowa - kartoteka autorytatywna
Liesbet Dill,Biblioteka Narodowa - kartoteka autorytatywna
Andrea De Carlo,Biblioteka Narodowa - kartoteka autorytatywna
Karl Ludwig von Pöllnitz,Biblioteka Narodowa - kartoteka autorytatywna
Sergio Ferrero,Biblioteka Narodowa - kartoteka autorytatywna
Dee Henderson,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Steinebach,Biblioteka Narodowa - kartoteka autorytatywna
Willibrord Verkade,Biblioteka Narodowa - kartoteka autorytatywna
Zyta Kwiecińska,Biblioteka Narodowa - kartoteka autorytatywna
Toni Morrison,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Kuśniewicz,Biblioteka Narodowa - kartoteka autorytatywna
Francesco Berni,Biblioteka Narodowa - kartoteka autorytatywna
Felix von Stenglin,Biblioteka Narodowa - kartoteka autorytatywna
Edward Kurowski,Biblioteka Narodowa - kartoteka autorytatywna
Jalu Kurek,Biblioteka Narodowa - kartoteka autorytatywna
Heinrich Aster,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Kuprin,Biblioteka Narodowa - kartoteka autorytatywna
Ûlij Isidorovič Gessen,Biblioteka Narodowa - kartoteka autorytatywna
Janka Kupała,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Ziemilski,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Seweryn Rzewuski,Biblioteka Narodowa - kartoteka autorytatywna
Louis-Ferdinand Céline,Biblioteka Narodowa - kartoteka autorytatywna
Teresa od Jezusa,Biblioteka Narodowa - kartoteka autorytatywna
Jan Godłowski,Biblioteka Narodowa - kartoteka autorytatywna
Hildegarda,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Piórkowska,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Korbiel,Biblioteka Narodowa - kartoteka autorytatywna
Jacques Lassalle,Biblioteka Narodowa - kartoteka autorytatywna
Salomon Dembitzer,Biblioteka Narodowa - kartoteka autorytatywna
Diane Chamberlain,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Pilipiuk,Biblioteka Narodowa - kartoteka autorytatywna
Ruth Lewin Sime,Biblioteka Narodowa - kartoteka autorytatywna
Marko Semov,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Piotr Kwiatek,Biblioteka Narodowa - kartoteka autorytatywna
Christian Knittel,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Hockh,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandar Hermon,Biblioteka Narodowa - kartoteka autorytatywna
Byron D. Stokes,Biblioteka Narodowa - kartoteka autorytatywna
Valentina Fast,Biblioteka Narodowa - kartoteka autorytatywna
Károly Szalay,Biblioteka Narodowa - kartoteka autorytatywna
Charles Stronge,Biblioteka Narodowa - kartoteka autorytatywna
Petâ Georgieva Karakoleva,Biblioteka Narodowa - kartoteka autorytatywna
Edward Sylvester Ellis,Biblioteka Narodowa - kartoteka autorytatywna
Waldemar Janda,Biblioteka Narodowa - kartoteka autorytatywna
Vitaliano Brancati,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Traherne,Biblioteka Narodowa - kartoteka autorytatywna
Henri Frédéric Amiel,Biblioteka Narodowa - kartoteka autorytatywna
Gaŭryla Gareckì,Biblioteka Narodowa - kartoteka autorytatywna
Edvard Welle-Strand,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Studziński,Biblioteka Narodowa - kartoteka autorytatywna
Olgierd Andrzej Kossowski,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Kobylański,Biblioteka Narodowa - kartoteka autorytatywna
Sean O'Casey,Biblioteka Narodowa - kartoteka autorytatywna
Leon Pawlik,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Nowogródzki,Biblioteka Narodowa - kartoteka autorytatywna
Marek Nowakowski,Biblioteka Narodowa - kartoteka autorytatywna
Měrćin Nowak-Njechorński,Biblioteka Narodowa - kartoteka autorytatywna
Jan Nowak-Jeziorański,Biblioteka Narodowa - kartoteka autorytatywna
Viktor Efimovič Ardov,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Nowaczyński,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Badowska,Biblioteka Narodowa - kartoteka autorytatywna
Jan Kruszyński,Biblioteka Narodowa - kartoteka autorytatywna
Mo Hayder,Biblioteka Narodowa - kartoteka autorytatywna
Gottlieb Konrad Pfeffel,Biblioteka Narodowa - kartoteka autorytatywna
Brutus,Biblioteka Narodowa - kartoteka autorytatywna
Matthew Reilly,Biblioteka Narodowa - kartoteka autorytatywna
Cyprian Kamil Norwid,Biblioteka Narodowa - kartoteka autorytatywna
Edmund Niziurski,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Anaïs Nin,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Jan Aleksander Niezabytowski,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Frycz Modrzewski,Biblioteka Narodowa - kartoteka autorytatywna
Czesław Miłosz,Biblioteka Narodowa - kartoteka autorytatywna
Edward Kozikowski,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Kozarynowa,Biblioteka Narodowa - kartoteka autorytatywna
Anna Seghers,Biblioteka Narodowa - kartoteka autorytatywna
Mikołaj Kozakiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Venko Markovski,Biblioteka Narodowa - kartoteka autorytatywna
Bruno Schulz,Biblioteka Narodowa - kartoteka autorytatywna
Arthur Schnitzler,Biblioteka Narodowa - kartoteka autorytatywna
Gesualdo Bufalino,Biblioteka Narodowa - kartoteka autorytatywna
Peter Bichsel,Biblioteka Narodowa - kartoteka autorytatywna
Anthony O'Neill,Biblioteka Narodowa - kartoteka autorytatywna
Richard Gross,Biblioteka Narodowa - kartoteka autorytatywna
Junije Palmotić,Biblioteka Narodowa - kartoteka autorytatywna
Karl August Horst,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Emel'ânovič Maksimov,Biblioteka Narodowa - kartoteka autorytatywna
Jack Barry Ludwig,Biblioteka Narodowa - kartoteka autorytatywna
T'engiz Gogolaje,Biblioteka Narodowa - kartoteka autorytatywna
Aram Antonean,Biblioteka Narodowa - kartoteka autorytatywna
Julie Kernan,Biblioteka Narodowa - kartoteka autorytatywna
Kasimir Edschmid,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Evgen'evič L'vov,Biblioteka Narodowa - kartoteka autorytatywna
Emma Bailly,Biblioteka Narodowa - kartoteka autorytatywna
Natallâ Arsenneva,Biblioteka Narodowa - kartoteka autorytatywna
Eustachius Schildo,Biblioteka Narodowa - kartoteka autorytatywna
Matthäus Friderich,Biblioteka Narodowa - kartoteka autorytatywna
Andy McNab,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Mańkowski,Biblioteka Narodowa - kartoteka autorytatywna
Michał Pogorzelski,Biblioteka Narodowa - kartoteka autorytatywna
Salcia Landmann,Biblioteka Narodowa - kartoteka autorytatywna
Vasil Tocinovski,Biblioteka Narodowa - kartoteka autorytatywna
Alexander Tille,Biblioteka Narodowa - kartoteka autorytatywna
Carlo Collodi,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Simonas Daukantas,Biblioteka Narodowa - kartoteka autorytatywna
Nick Castle,Biblioteka Narodowa - kartoteka autorytatywna
Anna Bojarska,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Humienna,Biblioteka Narodowa - kartoteka autorytatywna
Lûben Karavelov,Biblioteka Narodowa - kartoteka autorytatywna
Miroslav Ivanov,Biblioteka Narodowa - kartoteka autorytatywna
Carlton Holder,Biblioteka Narodowa - kartoteka autorytatywna
Yolanda Montecinos,Biblioteka Narodowa - kartoteka autorytatywna
Iľâ Valerevič Kormiľcev,Biblioteka Narodowa - kartoteka autorytatywna
Norman Bridwell,Biblioteka Narodowa - kartoteka autorytatywna
Ûrij Nikolaevič Kabankov,Biblioteka Narodowa - kartoteka autorytatywna
Torsten Föllinger,Biblioteka Narodowa - kartoteka autorytatywna
Robert de Montesquiou,Biblioteka Narodowa - kartoteka autorytatywna
Norman Corwin,Biblioteka Narodowa - kartoteka autorytatywna
Patrick Thomas,Biblioteka Narodowa - kartoteka autorytatywna
Martyna Mucharska,Biblioteka Narodowa - kartoteka autorytatywna
Evgenij Dmitrievič Ûr'ev,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Adolf Krummacher,Biblioteka Narodowa - kartoteka autorytatywna
Margarete Steffin,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Herwichowa,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Trembaczowski,Biblioteka Narodowa - kartoteka autorytatywna
Michael Smith,Biblioteka Narodowa - kartoteka autorytatywna
Coleman Barks,Biblioteka Narodowa - kartoteka autorytatywna
Merryl Wyn Davies,Biblioteka Narodowa - kartoteka autorytatywna
Konstantins Aizpurs,Biblioteka Narodowa - kartoteka autorytatywna
Judith MacKrell,Biblioteka Narodowa - kartoteka autorytatywna
François Joseph Grille,Biblioteka Narodowa - kartoteka autorytatywna
Franz Baermann Steiner,Biblioteka Narodowa - kartoteka autorytatywna
David Ebershoff,Biblioteka Narodowa - kartoteka autorytatywna
Étienne-Augustin de Wailly,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Tawłowicz,Biblioteka Narodowa - kartoteka autorytatywna
Shlomo Venezia,Biblioteka Narodowa - kartoteka autorytatywna
Jacob Jaari-Poleskin,Biblioteka Narodowa - kartoteka autorytatywna
Evgenij Borisovič Borisov,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Bawej,Biblioteka Narodowa - kartoteka autorytatywna
Pavel Grigor'evič Malârevskij,Biblioteka Narodowa - kartoteka autorytatywna
Simran Singh,Biblioteka Narodowa - kartoteka autorytatywna
Ruben David Gonsales Gal'ego,Biblioteka Narodowa - kartoteka autorytatywna
Richard Weiner,Biblioteka Narodowa - kartoteka autorytatywna
Martin Beheim-Schwarzbach,Biblioteka Narodowa - kartoteka autorytatywna
Jed Rasula,Biblioteka Narodowa - kartoteka autorytatywna
Jurij Mamlejew,Biblioteka Narodowa - kartoteka autorytatywna
Hartmut Lange,Biblioteka Narodowa - kartoteka autorytatywna
Anna Chruściel,Biblioteka Narodowa - kartoteka autorytatywna
Apolinary Drewnowicz,Biblioteka Narodowa - kartoteka autorytatywna
Bruno Seidel,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Gierłowski,Biblioteka Narodowa - kartoteka autorytatywna
Fritz Kempff,Biblioteka Narodowa - kartoteka autorytatywna
Yvan Noé,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Agams,Biblioteka Narodowa - kartoteka autorytatywna
Pericle Martinescu,Biblioteka Narodowa - kartoteka autorytatywna
Douglas McGrath,Biblioteka Narodowa - kartoteka autorytatywna
Sándor Kémeri,Biblioteka Narodowa - kartoteka autorytatywna
Claude Morgan,Biblioteka Narodowa - kartoteka autorytatywna
G. F. L. Stanglmeier,Biblioteka Narodowa - kartoteka autorytatywna
Lena Katarina Swanberg,Biblioteka Narodowa - kartoteka autorytatywna
Prowidencya Betchier,Biblioteka Narodowa - kartoteka autorytatywna
Helen Maria Williams,Biblioteka Narodowa - kartoteka autorytatywna
Viktor Semenovič Andreev,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Gryca,Biblioteka Narodowa - kartoteka autorytatywna
Aba Apfelbaum,Biblioteka Narodowa - kartoteka autorytatywna
Knud Romer,Biblioteka Narodowa - kartoteka autorytatywna
Marcel Thiry,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Hecht,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Danek,Biblioteka Narodowa - kartoteka autorytatywna
Stijn Streuvels,Biblioteka Narodowa - kartoteka autorytatywna
Virginie Despentes,Biblioteka Narodowa - kartoteka autorytatywna
Ladislav Vacina,Biblioteka Narodowa - kartoteka autorytatywna
Franz Paul,Biblioteka Narodowa - kartoteka autorytatywna
Jehuda Lejb Gordon,Biblioteka Narodowa - kartoteka autorytatywna
Józef Witczak,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Dopart,Biblioteka Narodowa - kartoteka autorytatywna
Eduard Jerrmann,Biblioteka Narodowa - kartoteka autorytatywna
Johan Falkberget,Biblioteka Narodowa - kartoteka autorytatywna
Bolesław Eckert,Biblioteka Narodowa - kartoteka autorytatywna
Lesław Falecki,Biblioteka Narodowa - kartoteka autorytatywna
Lewis Spence,Biblioteka Narodowa - kartoteka autorytatywna
Stefania Jerwiczowa,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Dobreńko-Falecka,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Esden-Tempski,Biblioteka Narodowa - kartoteka autorytatywna
Jan Erdman,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Kaszper,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Dobrowolska-Bogusławska,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Huzik,Biblioteka Narodowa - kartoteka autorytatywna
Przemko Maria Grafczyński,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Dynowska,Biblioteka Narodowa - kartoteka autorytatywna
Enid Blyton,Biblioteka Narodowa - kartoteka autorytatywna
Sławomir Zdun,Biblioteka Narodowa - kartoteka autorytatywna
Petra Werner,Biblioteka Narodowa - kartoteka autorytatywna
Irek Grin,Biblioteka Narodowa - kartoteka autorytatywna
Ramon Fernandez,Biblioteka Narodowa - kartoteka autorytatywna
Lawrence Ferlinghetti,Biblioteka Narodowa - kartoteka autorytatywna
Vytautas Bubnys,Biblioteka Narodowa - kartoteka autorytatywna
Nicolas Born,Biblioteka Narodowa - kartoteka autorytatywna
Irene Harand,Biblioteka Narodowa - kartoteka autorytatywna
Ignazio Silone,Biblioteka Narodowa - kartoteka autorytatywna
Cornel Adam Lengyel,Biblioteka Narodowa - kartoteka autorytatywna
Michał Morzkowski,Biblioteka Narodowa - kartoteka autorytatywna
Natal'â Viktorovna Reznikova,Biblioteka Narodowa - kartoteka autorytatywna
Charles Ryan,Biblioteka Narodowa - kartoteka autorytatywna
Elizabeth Gilbert,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Czech,Biblioteka Narodowa - kartoteka autorytatywna
Peter Mensing,Biblioteka Narodowa - kartoteka autorytatywna
Oskar von Redwitz,Biblioteka Narodowa - kartoteka autorytatywna
Kolja Mensing,Biblioteka Narodowa - kartoteka autorytatywna
Vittorio Alfieri,Biblioteka Narodowa - kartoteka autorytatywna
Margaret Murphy,Biblioteka Narodowa - kartoteka autorytatywna
Anna Ruchat,Biblioteka Narodowa - kartoteka autorytatywna
Lewis Lipsitz,Biblioteka Narodowa - kartoteka autorytatywna
Tom Lanoye,Biblioteka Narodowa - kartoteka autorytatywna
Maria Borkowska,Biblioteka Narodowa - kartoteka autorytatywna
Jan Maksymilian Fredro,Biblioteka Narodowa - kartoteka autorytatywna
Jan Aleksander Fredro,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Maksymilian Fredro,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Szczurek-Tylka,Biblioteka Narodowa - kartoteka autorytatywna
Johann Georg Kohl,Biblioteka Narodowa - kartoteka autorytatywna
Gavriil Nikolaevič Troepol'skij,Biblioteka Narodowa - kartoteka autorytatywna
François Ancelot,Biblioteka Narodowa - kartoteka autorytatywna
Wolfgang Robert Griepenkerl,Biblioteka Narodowa - kartoteka autorytatywna
Josef Albirt,Biblioteka Narodowa - kartoteka autorytatywna
Eric de Haulleville,Biblioteka Narodowa - kartoteka autorytatywna
Heinrich Hauser,Biblioteka Narodowa - kartoteka autorytatywna
Helena Raszka,Biblioteka Narodowa - kartoteka autorytatywna
Guy Mouminoux,Biblioteka Narodowa - kartoteka autorytatywna
Frédéric Martel,Biblioteka Narodowa - kartoteka autorytatywna
Jan Karol Skop,Biblioteka Narodowa - kartoteka autorytatywna
Gizella Sigizmundovna Lahman,Biblioteka Narodowa - kartoteka autorytatywna
Jerónimo de la Ossa,Biblioteka Narodowa - kartoteka autorytatywna
Ludwik Spitznagel,Biblioteka Narodowa - kartoteka autorytatywna
Jakob Wegelius,Biblioteka Narodowa - kartoteka autorytatywna
June Edith Smith,Biblioteka Narodowa - kartoteka autorytatywna
Henri Dimpre,Biblioteka Narodowa - kartoteka autorytatywna
F. Champol,Biblioteka Narodowa - kartoteka autorytatywna
Hermann Stegemann,Biblioteka Narodowa - kartoteka autorytatywna
C. J. Clark,Biblioteka Narodowa - kartoteka autorytatywna
Clarissa Pinkola Estés,Biblioteka Narodowa - kartoteka autorytatywna
Dušan Taragel,Biblioteka Narodowa - kartoteka autorytatywna
Jeong Yak-yong,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Binswanger,Biblioteka Narodowa - kartoteka autorytatywna
Tat'âna Gorelova,Biblioteka Narodowa - kartoteka autorytatywna
Katerina Alenina,Biblioteka Narodowa - kartoteka autorytatywna
Rudolf Fiedler,Biblioteka Narodowa - kartoteka autorytatywna
Dominik Szewczyk,Biblioteka Narodowa - kartoteka autorytatywna
Antoine Audouard,Biblioteka Narodowa - kartoteka autorytatywna
Bertrand Houette,Biblioteka Narodowa - kartoteka autorytatywna
John Barnes,Biblioteka Narodowa - kartoteka autorytatywna
Robert Michel,Biblioteka Narodowa - kartoteka autorytatywna
Roderich Menzel,Biblioteka Narodowa - kartoteka autorytatywna
Marcel Mallat de Bassilan,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Trela,Biblioteka Narodowa - kartoteka autorytatywna
Paisij Hilendarski,Biblioteka Narodowa - kartoteka autorytatywna
Stringfellow Barr,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Konrad Norberciak,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Pauli,Biblioteka Narodowa - kartoteka autorytatywna
Gurgen Borân,Biblioteka Narodowa - kartoteka autorytatywna
Èduard Arkad'evič Asadov,Biblioteka Narodowa - kartoteka autorytatywna
Diane Ashmore,Biblioteka Narodowa - kartoteka autorytatywna
S. Alekseev,Biblioteka Narodowa - kartoteka autorytatywna
Alan Mills,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Kopczyński,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Puzynowski,Biblioteka Narodowa - kartoteka autorytatywna
Joshua Weiner,Biblioteka Narodowa - kartoteka autorytatywna
Dan Höjer,Biblioteka Narodowa - kartoteka autorytatywna
Dmitro Filimonovič Krasic'kij,Biblioteka Narodowa - kartoteka autorytatywna
Nadzieja Drucka,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Żmudzki,Biblioteka Narodowa - kartoteka autorytatywna
Petre Ispirescu,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Abrahamowicz,Biblioteka Narodowa - kartoteka autorytatywna
Michael J. Sullivan,Biblioteka Narodowa - kartoteka autorytatywna
Vasil Ivanov Stoânov,Biblioteka Narodowa - kartoteka autorytatywna
Michał Chodźko,Biblioteka Narodowa - kartoteka autorytatywna
Maria Gleń,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Bela,Biblioteka Narodowa - kartoteka autorytatywna
Ermilo Abreu Gómez,Biblioteka Narodowa - kartoteka autorytatywna
William Pitt Root,Biblioteka Narodowa - kartoteka autorytatywna
Benjamín Tinák,Biblioteka Narodowa - kartoteka autorytatywna
Jeff Kinkle,Biblioteka Narodowa - kartoteka autorytatywna
Józef Tadeusz Gołębiewski,Biblioteka Narodowa - kartoteka autorytatywna
Irena Regina Pniowerówna,Biblioteka Narodowa - kartoteka autorytatywna
Solmaz Bayramqulu qızı Amanova,Biblioteka Narodowa - kartoteka autorytatywna
Jerome Rothenberg,Biblioteka Narodowa - kartoteka autorytatywna
Leopold Wojnakowski,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Konarska-Łosiowa,Biblioteka Narodowa - kartoteka autorytatywna
Mikola Râbčuk,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Binkowski,Biblioteka Narodowa - kartoteka autorytatywna
Helena Adamczewska,Biblioteka Narodowa - kartoteka autorytatywna
Guido Ceronetti,Biblioteka Narodowa - kartoteka autorytatywna
Arkadz' Alâksandravič Kulâšóǔ,Biblioteka Narodowa - kartoteka autorytatywna
M. de Carnac,Biblioteka Narodowa - kartoteka autorytatywna
Peter Beicken,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Sołtan,Biblioteka Narodowa - kartoteka autorytatywna
Stephen Mansfield,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Józef Dawidson,Biblioteka Narodowa - kartoteka autorytatywna
Charles Carkesse,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Marie Gustave Le Clézio,Biblioteka Narodowa - kartoteka autorytatywna
Margarita Coty-Cárdenas,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Gawłowski,Biblioteka Narodowa - kartoteka autorytatywna
Petro Veršyhora,Biblioteka Narodowa - kartoteka autorytatywna
Vìtaŭt Tumaš,Biblioteka Narodowa - kartoteka autorytatywna
Petr Heteša,Biblioteka Narodowa - kartoteka autorytatywna
Jakob Ebert,Biblioteka Narodowa - kartoteka autorytatywna
Tom Feiling,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Eberlin,Biblioteka Narodowa - kartoteka autorytatywna
Campbell Praed,Biblioteka Narodowa - kartoteka autorytatywna
Olga Sanchez Guevara,Biblioteka Narodowa - kartoteka autorytatywna
Tõnu Õnnepalu,Biblioteka Narodowa - kartoteka autorytatywna
Šômìšbaj Naġašybajuly Sariev,Biblioteka Narodowa - kartoteka autorytatywna
Joseph Juste Scaliger,Biblioteka Narodowa - kartoteka autorytatywna
Vasil' Gabor,Biblioteka Narodowa - kartoteka autorytatywna
Robyn Young,Biblioteka Narodowa - kartoteka autorytatywna
Paul Valet,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Barker,Biblioteka Narodowa - kartoteka autorytatywna
Doroteusz z Gazy,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Płoszewska,Biblioteka Narodowa - kartoteka autorytatywna
Paul Verlaine,Biblioteka Narodowa - kartoteka autorytatywna
Wołodymyr Pawliw,Biblioteka Narodowa - kartoteka autorytatywna
Sławomir Łuczak,Biblioteka Narodowa - kartoteka autorytatywna
Busik Kim,Biblioteka Narodowa - kartoteka autorytatywna
Lucien Augé de Lassus,Biblioteka Narodowa - kartoteka autorytatywna
Adolphe Belot,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Aleksandrovič Zenkevič,Biblioteka Narodowa - kartoteka autorytatywna
Cvetan Savov Stoânov,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Kobylińska,Biblioteka Narodowa - kartoteka autorytatywna
Jan Bolesław Fabisiak,Biblioteka Narodowa - kartoteka autorytatywna
Georgij Dmitrievič Grebenŝikov,Biblioteka Narodowa - kartoteka autorytatywna
Otto Stemin,Biblioteka Narodowa - kartoteka autorytatywna
Alejandro Gándara,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Żulczyk,Biblioteka Narodowa - kartoteka autorytatywna
Margery Perham,Biblioteka Narodowa - kartoteka autorytatywna
Cipe Pres,Biblioteka Narodowa - kartoteka autorytatywna
Ferenc Martos,Biblioteka Narodowa - kartoteka autorytatywna
Ermolao Barbaro,Biblioteka Narodowa - kartoteka autorytatywna
Karl Johann Fredrich,Biblioteka Narodowa - kartoteka autorytatywna
Ivo Vojnović,Biblioteka Narodowa - kartoteka autorytatywna
Cajus Vettius Aquilinus Juvencus,Biblioteka Narodowa - kartoteka autorytatywna
Hector Bianciotti,Biblioteka Narodowa - kartoteka autorytatywna
Valerio Evangelisti,Biblioteka Narodowa - kartoteka autorytatywna
Anna Enquist,Biblioteka Narodowa - kartoteka autorytatywna
Georges Bernard Depping,Biblioteka Narodowa - kartoteka autorytatywna
Stephen Gregg,Biblioteka Narodowa - kartoteka autorytatywna
Karel Sýs,Biblioteka Narodowa - kartoteka autorytatywna
Petro Pavlovič Rebro,Biblioteka Narodowa - kartoteka autorytatywna
Vera Fedorovna Panova,Biblioteka Narodowa - kartoteka autorytatywna
Alberto Moravia,Biblioteka Narodowa - kartoteka autorytatywna
Manuela Gretkowska,Biblioteka Narodowa - kartoteka autorytatywna
Mircea Ionescu-Quintus,Biblioteka Narodowa - kartoteka autorytatywna
Margaret Mazzantini,Biblioteka Narodowa - kartoteka autorytatywna
Johann Freinsheim,Biblioteka Narodowa - kartoteka autorytatywna
David McKee,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Rudowicz,Biblioteka Narodowa - kartoteka autorytatywna
Antoon Coolen,Biblioteka Narodowa - kartoteka autorytatywna
Vol'ga Ìvanaŭna Rusìlka,Biblioteka Narodowa - kartoteka autorytatywna
Jan Andrzej Krasiński,Biblioteka Narodowa - kartoteka autorytatywna
Yitshak-Moshe Emanuel,Biblioteka Narodowa - kartoteka autorytatywna
Klaudia Leśniowska,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Vivaldi,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Maria Jakubowska,Biblioteka Narodowa - kartoteka autorytatywna
Garbiñe Losana,Biblioteka Narodowa - kartoteka autorytatywna
José Antonio Vitoria,Biblioteka Narodowa - kartoteka autorytatywna
Ángel Alonso,Biblioteka Narodowa - kartoteka autorytatywna
Sariah Wilson,Biblioteka Narodowa - kartoteka autorytatywna
Sharon Gosling,Biblioteka Narodowa - kartoteka autorytatywna
Dominik Satro,Biblioteka Narodowa - kartoteka autorytatywna
Kacper Wawszczyk,Biblioteka Narodowa - kartoteka autorytatywna
Bella Swift,Biblioteka Narodowa - kartoteka autorytatywna
Mateusz Śliwiński,Biblioteka Narodowa - kartoteka autorytatywna
Onufry Mokrzecki,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Sierpowska,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Brózda,Biblioteka Narodowa - kartoteka autorytatywna
Arkadiusz Kasprzak,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Okurowska Budrewicz,Biblioteka Narodowa - kartoteka autorytatywna
Jan Michał Zły,Biblioteka Narodowa - kartoteka autorytatywna
Maria Şleahtiţchi,Biblioteka Narodowa - kartoteka autorytatywna
Lee Gruenfeld,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Janeczko,Biblioteka Narodowa - kartoteka autorytatywna
Halina Lisiecka-Sławińska,Biblioteka Narodowa - kartoteka autorytatywna
Kristy Cambron,Biblioteka Narodowa - kartoteka autorytatywna
Bogna Kurpiel,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Jastrzębska,Biblioteka Narodowa - kartoteka autorytatywna
Czesław Janowski,Biblioteka Narodowa - kartoteka autorytatywna
Anna Czapor,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Ulatowska,Biblioteka Narodowa - kartoteka autorytatywna
Richard Zouch,Biblioteka Narodowa - kartoteka autorytatywna
Rob Hart,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Dudzik,Biblioteka Narodowa - kartoteka autorytatywna
Chris Butler,Biblioteka Narodowa - kartoteka autorytatywna
Brian DeLeeuw,Biblioteka Narodowa - kartoteka autorytatywna
Mur Lafferty,Biblioteka Narodowa - kartoteka autorytatywna
Gregory Bernstein,Biblioteka Narodowa - kartoteka autorytatywna
Sara Bernstein,Biblioteka Narodowa - kartoteka autorytatywna
Elaine H. Kim,Biblioteka Narodowa - kartoteka autorytatywna
